,name,album,artist,release date,length,popularity,lyrics
355,Temptation,The Golden Hits Of The Everly Brothers,The Everly Brothers,1962-06-01,131733,40,"

Yea, yea, yea yeah
Yea, yea, yea yeah
Yea, yea, yea yeah
Oh ...

You came, I was alone
I should have known
You were temptation

You sighed, leading me on
I should have known
You were temptation

It would be thrilling, if you were willing
But if it can never be
Well then pity me

You were, born to be kissed
I can't resist
You are temptation

(I 'm yours, here is my heart
Take it and say, ""We'll never part"")

I'm just a slave
Only a slave

Yea, yea, yea, yeah
Yea, yea, yea, yeah
Yea, yea, yea, yeah
Oh ...

Yea, yea, yea, yeah
Yea, yea, yea, yeah
Yea, yea, yea, yeah
Yea, yea, yea, yeah
Yea, yea, yea, yeah

"
356,So Much In Love,So Much In Love,The Tymes,1963-01-01,140466,43,"

As we stroll along together
Holding hands, walking all alone
So in love are we two, that we don't know what to do
So in love (so in love) in a world all our own (so in love)

As we stroll by the sea together
Under stars twinkling high above
So in love are we two, no one else but me and you
So in love (so in love), so much in love (so in love)
So in love (so in love), so much in love (so in love)

We stroll along together
I tell you I need you oh so much
I love, love you my darling
Can you tell it in my touch?

When we walk down the aisle together
We will vow to be together till we die
So much love have we two, just can't wait to say ""I do""
So in love (so in love) are you and I (you and I)
So in love (so in love) are you and I (you and I)
So in love (so in love) are you and I (you and I)

"
357,Light My Fire,The Doors,The Doors,1967-01-04,429760,71,"

[Intro]

[Verse 1]
You know that it would be untrue
You know that I would be a liar
If I was to say to you
Girl, we couldn't get much higher

[Chorus]
Come on, baby, light my fire
Come on, baby, light my fire
Try to set the night on fire

[Verse 2]
The time to hesitate is through
No time to wallow in the mire
Try, now we can only lose
And our love become a funeral pyre

[Chorus]
Come on, baby, light my fire
Come on, baby, light my fire
Try to set the night on fire
Yeah...

[Bridge]

[Verse 2]
The time to hesitate is through
No time to wallow in the mire
Try, now we can only lose
And our love become a funeral pyre

[Chorus]
Come on, baby, light my fire
Come on, baby, light my fire
Try to set the night on fire
Yeah!

[Verse 1]
You know that it would be untrue
You know that I would be a liar
If I was to say to you
Girl, we couldn't get much higher

[Chorus]
Come on, baby, light my fire
Come on, baby, light my fire
Try to set the night on fire
Try to set the night on fire
Try to set the night on fire
Try to set the night on fire

[Outro]

"
358,Jackson (with June Carter Cash),Keep On the Sunny Side - June Carter Cash: Her Life In Music,June Carter Cash,1952,166266,46,"

I've got a song, it's a pretty good song
Only one thing wrong with a pretty good song
'Cause a pretty good song goes a long
And a long and a long and a long and a long
And a long and a long and a long and a long
'Til it gets me red in the face

'Cause it ain't got no swallerin' place

I can finish a sack of cracker jacks in 15 seconds flat
And still keep the conversation running fair
I can kiss my darling sweetheart and hold it half an hour
And I ain't half dead when I come up for air

But darn, this song it's a pretty good song
Only one thing wrong with a pretty good song
'Cause a pretty good song goes a long and a long
And a long and a long and a long and a long
And a long and a long and a long and a long
Like a doggone marathon race

'Cause it ain't got no swallerin' place

Here's that tune it's a pretty good tune
But I just ain't built like a rubber balloon
It's a pretty good tune and a croon
And a croon and a croon and a croon
And a croon and a croon and a croon
And croon and croon
And I can't keep up with the pace

'Cause it ain't got no swallerin' place

Now I can finish a sack of cracker jacks in 15 seconds flat
And still keep the conversation running fair
When I kiss my loving sweetheart, I can hold it half an hour
And I ain't half dead when I come up for air

But darn, this song it's a pretty good song
Only one thing wrong with a pretty good song
'Cause a pretty good song goes a long and a long
And a long and a long and a long and a long
And a long and a long and a long and a long
Like a doggone marathon race

'Cause it ain't got no swallerin' place

"
359,King Of The Road,All Time Greatest Hits,Roger Miller,2003-01-01,148280,0,"

[Verse 1]
Trailer for sale or rent
Rooms to let, fifty cents
No phone, no pool, no pets
I ain't got no cigarettes

Ah but two hours of pushing broom
Buys a eight by twelve four-bit room
I'm a man of means, by no means
King of the road

Third boxcar, midnight train
Destination: Bangor, Maine
Old worn out suit and shoes
I don't pay no union dues

I smoke, old stogies I have found
Short, but not too big around
I'm a man of means, by no means
King of the road

I know every engineer on every train
All of the children and all of their names
Every handout in every town
Every lock that ain't locked when no one's around

I sing, trailers for sale or rent
Rooms to let, fifty cents
No phone, no pool, no pets
I ain't got no cigarettes

Ah but, two hours of pushing broom
Buys an eight by twelve four-bit room
I'm a man of means, by no means
King of the road

Trailer for sale or rent
Rooms to let, fifty cents
No phone, no pool, no pets
I ain't got no cigarettes

Ah but, two hours of pushing broom
Buys an eight by twelve four-bit room

"
360,Gentle On My Mind - Remastered 2001,Gentle On My Mind (Remastered),Glen Campbell,1967,178626,58,"

It's knowin' that your door is always open
And your path is free to walk
That makes me tend to leave my sleepin' bag
Rolled up and stashed behind your couch
And it's knowin' I'm not shackled
By forgotten words and bonds
And the ink stains that have dried upon some line
That keeps you in the back roads
By the rivers of my memory
That keeps you ever gentle on my mind
It's not clingin' to the rocks and ivy
Planted on their columns now that bind me
Or something that somebody said because
They thought we fit together walkin'
It's just knowing that the world
Will not be cursing or forgiving
When I walk along some railroad track and find
That you're movin' on the back roads
By the rivers of my memory
And for hours you're just gentle on my mind
Though the wheat fields and the clothes lines
And the junkyards and the highways come between us
And some other woman's cryin' to her mother
'Cause she turned and I was gone
I still might run in silence
Tears of joy might stain my face
And the summer sun might burn me till I'm blind
But not to where I cannot see
You walkin' on the back roads
By the rivers flowin' gentle on my mind
I dip my cup of soup back from a gurglin' cracklin' cauldron
In some train yard
My beard a rustlin' coal pile
And a dirty hat pulled low across my face
Through cupped hands 'round a tin can
I pretend to hold you to my breast and find
That you're waitin' from the back roads
By the rivers of my memory
Ever smilin', ever gentle on my mind

"
361,Sea of Heartbreak,The Essential Don Gibson,Don Gibson,2014-03-28,151773,45,"

The lights in the harbor
Don't shine for me
I'm like a lost ship
Adrift on the sea

Yeah, the sea of heartbreak
Lost love and loneliness
Memories of your caress so divine
How I wish you were mine

Again my dear
I'm on this sea of tears
Sea of heartbreak

Oh, how did I lose you
Oh, where did I fail
Why did you leave me
Always to sail

Yeah, the sea of heartbreak
Lost love and loneliness
Memories of your caress so divine
How I wish you were mine

Again my dear
I'm on this sea of tears
Sea of heartbreak

Oh, what I'd give just to sail back to shore
Back to your arms once more

Oh, come to my rescue
Come here to me
Take me and keep me
Away from the sea

Yeah, the sea of heartbreak
Lost love and loneliness
Memories of your caress so divine
How I wish you were mine

Again my dear
I'm on this sea of tears
Sea of heartbreak

(Sea of heartbreak)
Yeah, sea of heartbreak
(Sea of heartbreak)
Heartbreak

"
362,Act Naturally,All-Time Greatest Hits,Buck Owens,2010-08-31,143693,58,"

[Verse 1]
They're gonna put me in the movies
They're gonna make a big star out of me
We'll make the film about a man that's sad and lonely
And all I gotta do is act naturally

[Chorus]
Well, I'll bet you I'm a gonna be a big star
Might win an Oscar, you can never tell
The movie's gonna make me a big star
'Cause I can play the part so well

[Verse 2]
Well, I hope you come and see me in the movie
Then I'll know that you will plainly see
Biggest fool that's ever hit the big time
And all I gotta do is act naturally

[Verse 3]
We'll make the scene about a man that's sad and lonely
And begging down upon his bended knee
I'll play the part but I won't need rehearsing
All I have to do is act naturally

[Chorus]
Well, I'll bet you I'm a gonna be a big star
Might win an Oscar, you can never tell
The movie's gonna make me a big star
'Cause I can play the part so well

[Verse 2]
Well, I hope you come and see me in the movie
And then I'll know that you will plainly see
The biggest fool that's ever hit the big time
And all I gotta do is act naturally

"
363,Daddy Sang Bass,The Essential Johnny Cash,Johnny Cash,2002-02-12,140440,56,"

I remember when I was a lad
Times were hard and things were bad
But there's a silver lining behind every cloud
Just poor people, that's all we were
Trying to make a living out of black land dirt
We'd get together in a family circle singing loud

Daddy sang bass
Mama sang tenor
Me and little brother would join right in there
Singing seems to help a troubled soul
One of these days and it won't be long
I'll rejoin them in a song
I'm going to join the family circle at the throne
No, the circle won't be broken
By and by, Lord, by and by

Daddy sang bass
Mama sang tenor
Me and little brother would join right in there
In the sky, Lord, in the sky

Now I remember after work
Mama would call in all of us
You could hear us singing for a country mile
Now little brother has done gone on
But, I'll rejoin him in a song
We'll be together again up yonder in a little while

Daddy sang bass
Mama sang tenor
Me and little brother would join right in there
In the sky, Lord, in the sky

Daddy sang bass
Mama sang tenor
Me and little brother would join right in there
In the sky, Lord, in the sky

Songwriter:  Carl Perkins

"
364,Harper Valley P.T.A.,Harper Valley P.T.A. (The Plantation Recordings 1968-70),Jeannie C. Riley,2013-09-30,194400,51,"

I wanna tell you all the story 'bout
A Harper Valley widowed  wife
Who had a teenage daughter
Who attended Harper Valley Junior High
Well her daughter came home one afternoon
And didn't even stop to play
And she said mom, I got a note here from the Harper Valley PTA

Well the note said Mrs. Johnson
You're wearin' your dresses way too high
It's reported you've been drinking
And a-running round with men and goin' wild
And we don't believe you oughta be a-bringin' up
Your little girl this way
And it was signed by the Secretary
Harper Valley PTA

Well, it happened that the PTA was gonna meet
That very afternoon
And they were sure surprised
When Mrs. Johnson wore her miniskirt into the room
And as she walked up to the blackboard
I can still recall the words she had to say
She said I'd like to address this meeting of the Harper Valley PTA

Well there's Bobby Taylor sittin' there
And seven times he asked me for a date
And Mrs. Taylor sure seems to use a lotta ice
Whenever he's away
And Mr. Baker can you tell us why
Your secretary had to leave this town?
And shouldn't widow Jones be told to keep
Her window shades all pulled completely down

Well, Mr Harper couldn't be here
'Cause he stayed too long at Kelly's Bar again
And if you smell Shirley Thompson's breath
You'll find she's had a little nip of gin
And then you have the nerve to tell me
You think that as a mother I'm not fit
Well this is just a little Peyton Place
And you're all Harper Valley hypocrites

No, I wouldn't put you on because it really did
It happened just this way
The day my mama socked it to the Harper Valley PTA
The day my mama socked it to the Harper Valley PTA

"
365,Devil Woman,The Story Of My Life: The Best Of Marty Robbins 1952-1965,Marty Robbins,1996-03-12,172666,47,"

[Verse 1]
I told Mary about us
I told her about our great sin
Mary cried and forgave me
And Mary took me back again
Said if I wanted my freedom
I could be free evermore
But I don't want to be, and I don't want to see
Mary cry anymore

[Chorus]
Oh, devil woman
Devil woman, let go of me
Devil woman, let me be
And leave me alone
I want to go home

[Verse 2]
Mary is waitin' and weepin'
Down in our shack by the sea
Even after I've hurt her
Mary' still in love with me
Devil woman it's over
Trapped no more by your charms
Cause I don't want to stay, I want to get away
Woman let go of my arm

[Chorus]
Oh, devil woman
Devil woman, let go of me
Devil woman, let me be
And leave me alone
I want to go home

[Verse 3]
Devil woman you're evil
Like the dark coral reef
Like the winds that bring high tides
You bring sorrow and grief
You made me ashamed to face Mary
Barely had the strength to tell
Skies are not so black, Mary took me back
Mary has broken your spell

[Chorus]
Oh, devil woman
Devil woman, let go of me
Devil woman, let me be
And leave me alone
I want to go home

[Verse 4]
Runnin' along by the seashore
Runnin' as fast as I can
Even the seagulls are happy
Glad I'm coming home again
Never again will I ever
Cause another tear to fall
Down the beach I see, what belongs to me
The one I want most of all

[Outro]
Oh, devil woman, devil woman
Don't follow me
Devil woman, let me be
And leave me alone
I'm going back home

"
366,Six Days On The Road,20th Century Masters: The Millennium Collection: Best Of Dave Dudley,Dave Dudley,2002-01-01,134706,49,"

[Verse 1]
Well I pulled outta Pittsburgh
A rollin' down that Eastern Seaboard
I got my diesel wound up
And she's a runnin' like a never before
There's a speed zone ahead, well alright
I don't see a cop in sight
Six days on the road
And I'm a gonna make it home tonight

[Verse 2]
I got me ten forward gears
And a Georgia overdrive
I'm takin' little white pills
And my eyes are open wide
I just passed a Jimmy and a White
I been a passin' everything in sight
Six days on the road
And I'm a gonna make it home tonight

[Verse 3]
Well it seems like a month
Since I kissed my baby goodbye
I coulda had a lotta women
But I'm not like a some other guys
I could find one to hold me tight
But I could never make believe it's alright
Six days on the road
And I'm a gonna make it home tonight

[Verse 4]
ICC is a checkin' on down the line
Well I'm a little overweight
And my log book's way behind
But nothin' bothers me tonight
I can dodge all the scales alright
Six days on the road
And I'm a gonna make it home tonight

[Verse 5]
Well my rig's a little old
But that don't mean she's slow
There's a flame from her stack
And that smoke's a blowin' black as coal
My hometown's a comin' in sight
If you think I'm a happy, you're right
Six days on the road
And I'm a gonna make it home tonight

[Outro]
Six days on the road
And I'm a gonna make it home tonight
Six days on the road
And I'm a gonna make it home tonight

"
367,Me And Bobby McGee,Super Hits,Roger Miller,1996,196400,46,"

Busted flat in Baton Rouge headin' for the trains feelin' nearly faded as my jeans
Bobby thumbed a diesel down just before it rained took us all the way to New Orleans
I took my har'poon out of my dirty red bandana
And was blowin' sad while Bobby sang the blues
With them windshield whipers slappin' time
And Bobby clappin' hands we finally sang up every song that driver knew
Freedom's just another word for nothin' left to lose
Nothin' ain't worth nothin' but it's free
Feeling good was easy Lord when Bobby sang the blues
Feeling good was good enough for me good enough for me and Bobby McGee

From the coal mines of Kentucky to the California sun
Bobby shared the secrets of my soul
Standin' right beside me Lord through everything I done
And every night she kept me from the cold
Then somewhere near Salinas Lord I let her slip away
Lookin' for the home I hope she'll find
I'd trade all my tomorrows for a single yesterday holdin' Bobby's body next to mine

Freedom's just another word for nothin' left to lose
Nothin' ain't worth nothin' but it's free
Feeling good was easy Lord when Bobby sang the blues
Feeling good was good enough for me good enough for me and Bobby McGee

La la la la la...

"
368,Mama Tried,Mama Tried/ Pride In What I Am,Merle Haggard,2006-01-01,134453,59,"

[Verse 1]
The first thing I remember knowing
Was a lonesome whistle blowing
And a young'un's dream of growing up to ride
On a freight train leaving town
Not knowing where I'm bound
And no one could change my mind but mama tried
One and only rebel child
From a family meek and mild
My mama seemed to know what lay in store
Despite all my Sunday learning
Towards the bad I kept on turning
'Til mama couldn't hold me anymore

[Chorus]
And I turned twenty-one in prison doing life without parole
No one could steer me right but mama tried, mama tried
Mama tried to raise me better, but her pleading I denied
That leaves only me to blame 'cause mama tried

[Verse 2]
Dear old daddy, rest his soul
Left my mom a heavy load
She tried so very hard to fill his shoes
Working hours without rest
Wanted me to have the best
She tried to raise me right but I refused

[Chorus]
And I turned twenty-one in prison doing life without parole
No one could steer me right but mama tried, mama tried
Mama tried to raise me better, but her pleading I denied
That leaves only me to blame 'cause mama tried

"
369,Detroit City,Super Hits,Bobby Bare,2004-06-18,169933,46,"

I wanna go home, I wanna go home
Oh, how I wanna go home

Last night I went to sleep in Detroit City
And I dreamed about those cottonfields and home
I dreamed about my mother dear, old papa, sister and brother
I dreamed about that girl who's been waiting for so long
I wanna go home, I wanna go home, oh, how I wanna go home

Homefolks think I'm big in Detroit City
From the letters that I write they think I'm fine
But by day I make the cars, by night I make the bars
If only they could read between the lines

Cause you know I rode the freight train north to Detroit City
And after all these years I find I've just been wastin' my time
So I just think I'll take my foolish pride
And put it on a Southbound freight and ride
And go on back to the loved ones, the ones that I left waitin' so far behind

I wanna go home, I wanna go home
Oh, how I wanna go home...

"
370,Together Again,Together Again / My Heart Skips a Beat,Buck Owens,1995-05-17,148400,0,"

[Verse 1]
Together again, my tears have stopped falling
The long lonely nights are now at an end
The key to my heart you hold in your hand
And nothing else matters, we're together again

[Instrumental Break]

[Verse 2]
Together again, the gray skies are gone
You're back in my arms now, where you belong
The love that I knew is living again
And nothing else matters, we're together again
And nothing else matters, we're together again

"
371,Stand By Your Man,Stand By Your Man,Tammy Wynette,1968,157893,51,"

Sometimes it's hard to be a woman
Giving all your love to just one man
You'll have bad times
And he'll have good times
Doin' things that you don't understand
But if you love him
You'll forgive him
Even though he's hard to understand
And if you love him
Oh, be proud of him
'Cause after all, he's just a man

Stand by your man
Give him two arms to cling to
And something warm to come to
When nights are cold and lonely

Stand by your man
And show the world you love him
Keep giving all the love you can
Stand by your man

Stand by your man
And show the world you love him
Keep giving all the love you can
Stand by your man

"
372,He'll Have to Go,The Essential Jim Reeves,Jim Reeves,1997-02-14,138640,53,"

[Verse 1]
Put your sweet lips a little closer to the phone
Let's pretend that we're together, all alone
I'll tell the man to turn the jukebox way down low
And you can tell your friend there with you he'll have to go

[Verse 2]
Whisper to me, tell me do you love me true
Or is he holding you the way I do?
Though love is blind, make up your mind, I've got to know
Should I hang up, or will you tell him he'll have to go?

[Bridge]
You can't say the words I want to hear
While you're with another man
Do you want me, answer yes or no
Darling, I will understand

[Verse 1]
Put your sweet lips a little closer to the phone
Let's pretend that we're together, all alone
I'll tell the man to turn the jukebox way down low
And you can tell your friend there with you he'll have to go

"
373,Crazy - Single Version,Gold,Patsy Cline,2005,162133,0,"

Crazy
I'm crazy for feeling so lonely
I'm crazy
Crazy for feeling so blue

I knew
You'd love me as long as you wanted
And then some day
You'd leave me for somebody new

Worry
Why do I let myself worry?
Wondering
What in the world did I do?

Oh, crazy
For thinking that my love could hold you
I'm crazy for trying
And crazy for crying
And I'm crazy for loving you

Crazy
For thinking that my love could hold you
I'm crazy for trying
And crazy for crying
And I'm crazy for loving you

"
374,Don't Worry,The Story Of My Life: The Best Of Marty Robbins 1952-1965,Marty Robbins,1996-03-12,194160,46,"

[Verse 1]
Don't worry 'bout me
It's all over now
Though I may be blue
I'll manage somehow

[Verse 2]
Love can't be explained
Can't be controlled
One day it's warm
Next day it's cold

[Verse 3]
Don't pity me
'Cause I'm feeling blue
Don't be ashamed
It might have been you

[Verse 4]
Oh, oh, oh, ohh, ohh, love
Kiss me one time, then go, love
I'll understand
Don't worry 'bout me

[Bridge]

[Verse 5]
Sweet, sweet, sweet, love
I want you to be
As happy as I
When you love me

[Verse 6]
I'll never forget you
Your sweet memory
It's all over now
Don't worry bout me

[Bridge]
When one heart tells
One heart
One heart goodbye
One heart is free
One heart will cry

[Verse 7]
Oh, oh, oh, ohh, oh sweet
Sweet baby, sweet, baby sweet
It's alright
Don't worry 'bout me

[Outro]

"
375,Okie From Muskogee,Down Every Road 1962-1994,Merle Haggard,1996-01-01,164106,47,"

[Verse 1]
We don't smoke marijuana in Muskogee
We don't take no trips on LSD;
We don't burn no draft cards down on Main Street
But, We love living right, and being free
We don't make a party out of loving
But we like holding hands and pitching woo;
We don't let our hair grow long and shaggy
Like the hippies out in San Francisco do

[Chorus]
And I'm proud to be an Okie from Muskogee
A place where even squares can have a ball;
We still wave Old Glory down at the courthouse
White lightning's still the biggest thrill of all

[Verse 2]
Leather boots are still in style for manly footwear
Beads and Roman sandals won't be seen;
A football's still the roughest thing on campus
And the kids here still respect the college dean

[Chorus]
And I'm proud to be an Okie from Muskogee
A place where even squares can have a ball;
We still wave Old Glory down at the courthouse
White lightning's still the biggest thrill of all
And white lightning's still the biggest thrill of all
(In Muskogee Oklahoma USA)

"
376,Love's Gonna Live Here,All-Time Greatest Hits,Buck Owens,2010-08-31,124146,49,"

Oh the sun's gonna shine, in my life once more
Love's gonna live here again
Things are gonna be the way they, were before
Love's gonna live here again

Love's gonna live here
Love's gonna live here
Love's gonna live here again
No more loneliness, only happiness
Love's gonna live here again

I hear bells a-ringin', I hear birds a-singin'
Love's gonna live here again
I hear bee's a-hummin, and I know the days' a-comin'
Love's gonna live here again

Love's gonna live here
Love's gonna live here
Love's gonna live here again
No more loneliness, only happiness
Love's gonna live here again
Love's gonna live here again

"
377,Ode To Billie Joe,Ode To Billie Joe,Bobbie Gentry,1967-08-21,255001,56,"

It was the third of June, another sleepy, dusty Delta day
I was out choppin' cotton, and my brother was balin' hay
And at dinner time we stopped and walked back to the house to eat
And Mama hollered out the back door, ""Y'all, remember to wipe your feet!""
And then she said, ""I got some news this mornin' from Choctaw Ridge
Today, Billie Joe MacAllister jumped off the Tallahatchie Bridge""

And Papa said to Mama, as he passed around the blackeyed peas
""Well, Billie Joe never had a lick of sense; pass the biscuits, please
There's five more acres in the lower forty I've got to plow""
And Mama said it was shame about Billie Joe, anyhow
Seems like nothin' ever comes to no good up on Choctaw Ridge
And now Billie Joe MacAllister's jumped off the Tallahatchie Bridge

And brother said he recollected when he, and Tom, and Billie Joe
Put a frog down my back at the Carroll County picture show
And wasn't I talkin' to him after church last Sunday night?
""I'll have another piece-a apple pie; you know, it don't seem right
I saw him at the sawmill yesterday on Choctaw Ridge
And now you tell me Billie Joe's jumped off the Tallahatchie Bridge""

Mama said to me, ""Child, what's happened to your appetite?
I've been cookin' all mornin', and you haven't touched a single bite
That nice young preacher, Brother Taylor, dropped by today
Said he'd be pleased to have dinner on Sunday, oh, by the way
He said he saw a girl that looked a lot like you up on Choctaw Ridge
And she and Billie Joe was throwin' somethin' off the Tallahatchie Bridge""

A year has come and gone since we heard the news 'bout Billie Joe
And brother married Becky Thompson; they bought a store in Tupelo
There was a virus going 'round; Papa caught it, and he died last spring
And now Mama doesn't seem to want to do much of anything
And me, I spend a lot of time pickin' flowers up on Choctaw Ridge
And drop them into the muddy water off the Tallahatchie Bridge

"
378,I Fall To Pieces - Single Version,Sweet Dreams: Her Complete Decca Masters (1960-1963),Patsy Cline,2010-01-01,167693,0,"

I fall to pieces
Each time I see you again
I fall to pieces
How can I be just your friend?

You want me to act like we've never kissed
You want me to forget (to forget)
Pretend we've never met (never met)
And I've tried and I've tried, but I haven't yet
You walk by and I fall to pieces

I fall to pieces
Each time someone speaks your name (speaks your name)
I fall to pieces
Time only adds to the flame

You tell me to find someone else to love
Someone who'll love me too (love me too)
The way you used to do (used to do)
But each time I go out with someone new
You walk by and I fall to pieces
You walk by and I fall to pieces

"
379,The Cold Hard Facts of Life,The Cold Hard Facts of Life,Porter Wagoner,1967-07-24,192946,41,"

[Verse 1]
I got back in town a day before I'd planned to
I smiled and said ""I'll sure surprise my wife""
I don't think I'll phone, I'll just head on home
For I didn't know the cold hard facts of life

[Verse 2]
I passed a little wine store on the corner
I pictured pink champagne by candlelight
I stopped the car right then, got out and hurried in
My mind not on the cold hard facts of life

[Verse 3]
A stranger stood there laughing by the counter
He said ""I'll take two bottles of your best""
Her husband's out of town and there's a party
He winked, as if to say ""You know the rest""

[Verse 4]
I left the store two steps behind the stranger
From there to my house, his car stayed in sight
But it wasn't 'til he turned into my drive that I learned
I was witnessing the cold hard facts of life

[Verse 5]
I drove around the block 'til I was dizzy
Each time the noise came louder from within
And then I saw our bottle there beside me
And I drank a fifth of courage and walked in

[Verse 6]
Lord, you should've seen their frantic faces
They screamed and cried ""Please put away that knife""
I guess I'll go to hell or I'll rot here in this cell
But who taught who the cold hard facts of life?
Who taught who the cold hard facts of life?

"
380,Ring of Fire,The Essential Johnny Cash,Johnny Cash,2002-02-12,155706,58,"

[Verse 1]
Love is a burning thing
And it makes a fiery ring
Bound by wild desire
I fell in to a ring of fire

[Chorus]
I fell into a burning ring of fire
I went down, down, down
And the flames went higher
And it burns, burns, burns
The ring of fire
The ring of fire
I fell into a burning ring of fire
I went down, down, down
And the flames went higher
And it burns, burns, burns
The ring of fire
The ring of fire

[Verse 2]
The taste of love is sweet
When hearts like ours meet
I fell for you like a child
Oh, but the fire went wild

[Chorus]
I fell in to a burning ring of fire
I went down, down, down
And the flames went higher
And it burns, burns, burns
The ring of fire
The ring of fire
I fell into a burning ring of fire
I went down, down, down
And the flames went higher
And it burns, burns, burns
The ring of fire
The ring of fire

[Outro]
And it burns, burns, burns
The ring of fire
The ring of fire
The ring of fire
The ring of fire
The ring of fire
The ring...

"
381,Dang Me,Super Hits,Roger Miller,1996,102400,49,"

Well, here I sit high, gettin' ideas
Ain't nothin' but a fool would live like this
Out all night and runnin' wild
Woman's sittin' home with a month old child

Dang me, dang me
They oughta take a rope and hang me
High from the highest tree
Woman would you weep for me?

Just sittin' 'round drinkin' with the rest of the guys
Six rounds bought and I bought five
I spent the groceries and a half the rent
I lack fourteen dollars havin' twenty seven cents

Dang me, dang me
They oughta take a rope and hang me
High from the highest tree
Woman would you weep for me?

They say roses are red and violets are purple
And sugar's sweet and so is maple syrple
Well I'm seventh out of seven sons
My pappy was a pistol, I'm a son of a gun

I said dang me, dang me
They oughta take a rope and hang me
High from the highest tree
Woman would you weep for me?

"
382,Blue Kentucky Girl,Gold,Loretta Lynn,2006-01-01,160626,0,"

[Verse 1]
You left me for the bright lights of the town
A country boy set out to see the world
Remember when those city lights shine down
That big old moon shines on your Kentucky Girl

[Chorus]
I swear I love you by the moon above you
How bright is it shining in your world?
Some morning when you wake up all alone
Just come on home to your blue Kentucky Girl

[Verse 2]
Don't wait to bring great riches home to me
I need no diamond rings or fancy pearls
Just bring yourself, you're all I'll ever need
That's good enough for this blue Kentucky Girl

[Chorus]
I swear I love you by stars above you
How bright is it shining in your world?
Some morning when you wake up all alone
Just come on home to your blue Kentucky Girl

"
383,500 Miles Away from Home,Super Hits,Bobby Bare,2004-06-18,162506,44,"

[Intro]
I'm five hundred miles away from home

[Verse 1]
Teardrops fell on mama's note when I read the things she wrote
She said we miss you son we love you come on home
Well I didn't have to pack I had it all right on my back
Now I'm five hundred miles away from home

[Chorus]
Away from home, away from home
Cold and tired and all alone
Yes I'm five hundred miles away from home

[Verse 2]
I know this is the same road I took the day I left home but it sure looks different now
Well I guess I look different too 'cause time changes everything
I wonder what they'll say when they see their boy looking this way
Oh I wonder what they'll say when I get home

[Verse 3]
Can't remember when I ate it's just thumb and walk and wait
And I'm still five hundred miles away from home
If my luck had been just right I'd be with them all tonight
But I'm still five hundred miles away from home

[Chorus]
Away from home, away from home
Cold and tired and all alone
Yes I'm five hundred miles away from home
Lord I'm still five hundred miles away from home

"
384,Almost Persuaded,Almost Persuaded,David Houston,1966,176360,44,"

Last night all alone in a barroom
Met a girl with a drink in her hand
She had ruby red lips, coal black hair
And eyes that would tempt any man

Then she came and sat down at my table
And as she placed her soft hands in mine
I found myself wanting to kiss her
For temptation was flowing like wine

And I was almost persuaded
To strip myself of my pride
Almost persuaded
To push my conscience aside

Then we danced and she whispered, ""I need you""
""Take me away from here and be my man""
Then I've looked into her eyes and I saw it
The reflection of my wedding band

And I was almost persuaded
To let strange lips lead me on
Almost persuaded
But your sweet love made me stop and go home

"
385,The Race Is On,Best Of,George Jones,2013-01-01,126533,0,"

I feel tears wellin' up cold and deep inside
Like my heart's sprung a big leak
And the stab of loneliness, sharp and painful
That I may never shake
Now you might say that I was taking it hard
Since you wrote me off with a call
But don't you wager that I'll hide the sorrow
When I may break right down and bawl

Now the race is on and here comes pride up the backstretch
Heartaches are going to the inside
My tears are holding back
They're trying not to fall
My heart's out of the running
True love's scratched for another's sake
The race is on and it looks like heartaches
And the winner loses all

One day I had ventured in love, never once suspecting
What the final results would be
How I lived in fear of waking up each morning
And finding that you'd gone from me
There's aching and pain in my heart
For the day was the one that I hated to face
Somebody new came up to win her
And I came out in second place

Now the race is on and here comes pride up the backstretch
Heartaches are going to the inside
My tears are holding back
They're trying not to fall
My heart's out of the running
True love's scratched for another's sake
The race is on and it looks like heartaches
And the winner loses all

"
386,The Last Thing On My Mind,The Essential Porter Wagoner & Dolly Parton,Porter Wagoner,2015-10-02,156160,48,"

[Verse 1]
It's a lesson too late for the learning
Made of sand, made of sand
In the wink of an eye my soul is turnin'
In your hand, In your hand

[Chorus]
Are you going away
With no word of farewell?
Will there be not a trace left behind?
I could've loved you better
Didn't mean to be unkind
You know that was the last thing on my mind

[Verse 2]
As we walk along my thoughts are tumblin'
Round and round, round and round
Underneath our feet a subway's rumblin'
Underground, Underground

[Chorus]
Are you going away
With no word of farewell?
Will there be not a trace left behind?
Oh, I could've loved you better
Didn't mean to be unkind
You know that was the last thing on my mind

[Bridge]
I've got reason a plenty for goin'
This I know, this I know
The weeds have been steadily growin'
Please don't go, please don't go

[Chorus]
Are you going away
With no word of farewell?
Will there be not a trace left behind?
I could've loved you better
Didn't mean to be unkind
You know that was the last thing on my mind
Are you going away
With no word of farewell?
Will there be not a trace left behind?
Oh, I could've loved you better
Didn't mean to be unkind
You know that was the last thing on my mind
You know that was the last thing on my mind

"
