,name,album,artist,release date,length,popularity,lyrics
253,Open Your Heart,Celebration (double disc version),Madonna,2009-09-18,229280,53,"

[Intro]
Watch out!

[Verse 1]
I see you on the street, and you walk on by
You make me wanna hang my head down and cry
If you gave me half a chance
You'd see my desire burning inside of me
But you choose to look the other way

[Pre-Chorus]
I've had to work much harder than this
For something I want
Don't try to resist me

[Chorus]
Open your heart to me, baby
I hold the lock and you hold the key
Open your heart to me, darling
I'll give you love if you, you turn the key

[Verse 2]
I think that you're afraid to look in my eyes
You look a little sad, boy, I wonder why
I follow you around, but you can't see
You're too wrapped up in yourself to notice
So you choose to look the other way
Well, I've got something to say

[Pre-Chorus]
Don't try to run, I can keep up with you
Nothing can stop me from trying
You've got to

[Chorus]
Open your heart to me, baby
I hold the lock and you hold the key
Open your heart to me, darling
I'll give you love if you, you turn the key

[Post-Chorus]
Open your heart with the key
One is such a lonely number

[Bridge]
(Ah, ah, ah, ah)
Open your heart, I'll make you love me
It's not that hard, if you just turn the key

[Pre-Chorus ]
Don't try to run, I can keep up with you
Nothing can stop me from trying
You've got to

[Chorus]
Open your heart to me, baby
I hold the lock and you hold the key
Open your heart to me, darling
I'll give you love if you, you turn the key

[Post-Chorus]
Open your heart with the key
One is such a lonely number

[Bridge]
(Ah, ah, ah, ah)
Open your heart, I'll make you love me
It's not that hard, if you just turn the key

[Pre-Chorus]
Don't try to run, I can keep up with you
Nothing can stop me from trying
You've got to

[Chorus]
Open your heart to me, baby
I hold the lock and you hold the key
Open your heart to me, darling
I'll give you love if you, you turn the key

[Post-Chorus]
Open your heart with the key

[Outro]
Open your heart, I'll make you love me  (Come on, baby)
It's not that hard, if you just turn the key (I'm gonna get to you)
Open your heart, I'll make you love me (Ow, come on, baby)
It's not that hard, if you just turn the key
(Watch out, watch out, watch out)
Open your heart, I'll make you love me (Ow, come on, baby)
It's not that hard, if you just turn the key
(Watch out, watch out, watch out)
Open your heart, I'll make you love me (I'm gonna get to you)
It's not that hard, if you just turn the key (Mmm, come on, baby)

"
254,You Can Call Me Al,Graceland (25th Anniversary Deluxe Edition),Paul Simon,1986-08-12,280000,74,"

[Verse 1]
A man walks down the street
He says, ""Why am I soft in the middle, now?
Why am I soft in the middle?
The rest of my life is so hard
I need a photo-opportunity
I want a shot at redemption
Don't want to end up a cartoon
In a cartoon graveyard""
Bonedigger, Bonedigger
Dogs in the moonlight
Far away in my well-lit door
Mr. Beerbelly, Beerbelly
Get these mutts away from me
You know, I don't find this stuff amusing anymore

[Chorus]
If you'll be my bodyguard
I can be your long lost pal
I can call you Betty
And Betty, when you call me, you can call me Al

[Verse 2]
A man walks down the street
He says, ""Why am I short of attention?
Got a short little span of attention
And, whoa, my nights are so long
Where's my wife and family?
What if I die here?
Who'll be my role model
Now that my role model is gone, gone?""
He ducked back down the alley
With some roly-poly little bat-faced girl
All along, along
There were incidents and accidents
There were hints and allegations

[Chorus]
If you'll be my bodyguard
I can be your long lost pal
I can call you Betty
And Betty, when you call me, you can call me Al
Call me Al

[Interlude]

[Verse 3]
A man walks down the street
It's a street in a strange world
Maybe it's the third world
Maybe it's his first time around
Doesn't speak the language
He holds no currency
He is a foreign man
He is surrounded by the sound, the sound
Cattle in the marketplace
Scatterlings and orphanages
He looks around, around
He sees angels in the architecture
Spinning in infinity
He says, ""Amen and Hallelujah!""

[Chorus]
If you'll be my bodyguard
I can be your long lost pal
I can call you Betty
And Betty, when you call me, you can call me Al
Call me

[Bridge]
Na na na na, na na na na
Na na na na, na na na-na na-na
Na na na na, na-na na-na na na
Na na na na, na na na na

[Outro]
If you'll be my bodyguard
I can call you Betty
If you'll be my bodyguard
I can call you Betty
If you'll be my bodyguard

"
255,Need You Tonight,Kick (Remastered),INXS,1987,181106,69,"

[Verse]
All you got is this moment
Twenty-first century's yesterday
You can care all you want
Everybody does, yeah, that's okay

So slide over here
And give me a moment
Your moves are so raw
I've got to let you know
I've got to let you know
You're one of my kind

I need you tonight
'Cause I'm not sleeping
There's something about you, girl
That makes me sweat

How do you feel?
I'm lonely
What do you think?
Can't think at all
What'cha gonna do?
Gonna live my life

So slide over here
And give me a moment
Your moves are so raw
I've got to let you know
I've got to let you know
You're one of my kind

I need you tonight
'Cause I'm not sleeping
There's something about you girl
That makes me sweat

So how do you feel?
I'm lonely
What do you think?
Can't think at all
Whatcha gonna do?
Gonna live my life
How do you feel?
I'm lonely
What do you think?
Can't think at all
Whatcha gonna do?
Gonna live my life

So slide over here
And give me a moment
Your moves are so raw
I've got to let you know
I've got to let you know
So slide over here
And give me a moment
I've got to let you know
I've got to let you know
You're one of my kind

"
256,I Wanna Dance with Somebody (Who Loves Me),Whitney,Whitney Houston,1987-06-02,291293,80,"

[Intro]
Huh
Yeah
Woo!
Hey yeah
Huh
Ooh yeah
Uh-huh
Yeah
I want to dance

[Verse 1]
Clock strikes upon the hour
And the sun begins to fade
Still enough time to figure out
How to chase my blues away
I've done alright up 'til now
It's the light of day that shows me how
And when the night falls
Loneliness calls

[Chorus]
Oh! I wanna dance with somebody
I wanna feel the heat with somebody
Yeah! I wanna dance with somebody
With somebody who loves me
Oh! I wanna dance with somebody
I wanna feel the heat with somebody
Yeah! I wanna dance with somebody
With somebody who loves me

[Verse 2]
I've been in love and lost my senses
Spinning through the town
Sooner or later, the fever ends
And I wind up feeling down
I need a man who'll take a chance
On a love that burns hot enough to last
So when the night falls
My lonely heart calls

[Chorus]
Oh! I wanna dance with somebody
I wanna feel the heat with somebody
Yeah! I wanna dance with somebody
With somebody who loves me
Oh! I wanna dance with somebody
I wanna feel the heat
Yeah! I wanna dance with somebody
With somebody who loves me

[Bridge]
Somebody who, somebody who
Somebody who loves me
Yeah
Somebody who, somebody who
To hold me in his arms, oh
I need a man who'll take a chance
On a love that burns hot enough to last
So when the night falls
My lonely heart calls

[Chorus]
Oh! I wanna dance with somebody
I wanna feel the heat with somebody
Yeah! I wanna dance with somebody
With somebody who loves me
Oh! I wanna dance with somebody
I wanna feel the heat with somebody
Yeah! I wanna dance with somebody
With somebody who loves me

[Outro]
Ooh, ooh
Ooh (Dance)
Come on, baby
Ha ha ha ha (Dance)
Woo!
Yeah (Dance)
Now get with this
Whoa-oh-oh-oh oh-oh-oh (Dance)
Don't-cha wanna dance? (Dance)
With me, baby
Don't-cha wanna dance? (Dance)
With me, boy
Hey don't-cha wanna dance? (Dance)
With me, baby
With somebody who loves me
Don't-cha wanna dance, say you wanna dance
Don't-cha wanna dance? (Dance)
Don't-cha wanna dance, say you wanna dance
Don't-cha wanna dance? (Dance)
Don't-cha wanna dance, say you wanna dance, uh-huh (Dance)
With somebody who loves me
Ooh, ooh (Dance)
Ooh, ooh (Dance)
Ooh, ooh (Dance)
Hey, baby
Don't-cha wanna love, don't-cha wanna love me?

"
257,Whenever You Need Somebody,Whenever You Need Somebody,Rick Astley,1987-11-12,233666,3,"

I'll bring my love to you
I'll bring my love to you

[Verse 1]
I've been stood up and messed around and taken for a fool
But next time 'round, I'm gonna change the rules
And I don't care about things that people say
It's you I think about each and every day
It's much too late for you to change your ways
I can't keep holding on expecting you to stay
When you're all alone and if you're feeling down
Call me, I'll be around

[Chorus]
Whenever you need somebody
I'll bring my love to you
You don't have to say you love me
I just wanna be with you

[Verse 2]
Lost inside your love is where I wanna be
I'm just asking you to spend some time with me
Time and time you say you wanna be free
And you can have some fun, that's okay with me
You will never know just how good I feel
The joy inside of me makes me feel so real
When you're all alone and if you're feeling down
Call me, and I'll be around

[Chorus]
Whenever you need somebody
I'll bring my love to you
You don't have to say you love me
I just wanna be with you

I'll bring my love to you
I just wanna be with you

It's much too late for you to change your ways
I can't keep holding on expecting you to stay
When you're all alone and if you're feeling down
I'll be, I'll be around

[Chorus]
Whenever you need somebody
I'll bring my love to you
You don't have to say you love me
I just wanna be with you

"
258,Heaven Is a Place on Earth,Heaven on Earth (Remastered & Expanded Special Edition),Belinda Carlisle,1987-10-05,247093,61,"

[Chorus]
Ooh, baby, do you know what that's worth?
Ooh, heaven is a place on earth
They say in heaven love comes first
We'll make heaven a place on earth
Ooh, heaven is a place on earth

[Verse 1]
When the night falls down
I wait for you
And you come around
And the world's alive
With the sound of kids
On the street outside

[Pre-Chorus 1]
When you walk into the room
You pull me close and we start to move
And we're spinning with the stars above
And you lift me up in a wave of love

[Chorus]
Ooh, baby, do you know what that's worth?
Ooh, heaven is a place on earth
They say in heaven love comes first
We'll make heaven a place on earth
Ooh, heaven is a place on earth

[Verse 2]
When I feel alone
I reach for you
And you bring me home
When I'm lost at sea
I hear your voice
And it carries me

[Pre-Chorus 2]
In this world we're just beginning
To understand the miracle of living
Baby I was afraid before
But I'm not afraid anymore

[Chorus]
Ooh, baby, do you know what that's worth?
Ooh, heaven is a place on earth
They say in heaven love comes first
We'll make heaven a place on earth
Ooh, heaven is a place on earth
(Heaven)
(Heaven)
(Heaven)

[Pre-Chorus 2]
In this world we're just beginning
To understand the miracle of living
Baby I was afraid before
But I'm not afraid anymore
(Heaven)

[Chorus]
Ooh, baby, do you know what that's worth?
Ooh, heaven is a place on earth
They say in heaven love comes first
We'll make heaven a place on earth
Ooh, heaven is a place on earth
Ooh, heaven is a place on earth
Ooh, heaven is a place on earth
Ooh, heaven is a place on earth
Ooh, heaven is a place on earth
Ooh, heaven is a place on earth

"
259,I Heard a Rumour,Wow ! (Collector's Edition),Bananarama,1987-01-01,204335,49,"

Who needs friends who never show
I'll tell you what you want to know
I could have saved a broken heart
If I'd found out long ago

I'm just thinking about
Those lonely nights
(I'm just thinking about when I waited)
When I waited for your call
'Til I found out
All my friends were right
('Til I found out, ooh, ooh)
I didn't know you at all

I heard a rumour
Ooh, ooh, I heard a rumour
They say you got a broken heart
I heard it
I heard a rumour
Ooh, ooh, I heard a rumour
Yes I did, boy ooh, ooh, ooh

Now it seems they're telling me
You've changed your wicked ways
But should I give you a second chance
Baby, I'm too afraid

So you realise what hurt you made
(So you realise the love)
And the love you threw away
How can I forgive or soon forget
(How can I forgive, ooh, ooh)
It's never gonna be the same

I heard a rumour
Ooh, ooh, I heard a rumour
They say you got a broken heart
I heard it
I heard a rumour
Ooh, ooh, I heard a rumour
Yes I did, boy ooh, ooh, ooh

"
260,Rhythm Is Gonna Get You,The Very Best Of Gloria Estefan (English Version),Gloria Estefan,1984,236440,47,"

O eh, o eh
O eh, oo, aah
O eh, o, eh
O eh, oo, aah
Yah, yeah, goh

[Verse 1]
At night
When you turn off all the lights
There's no place that you can hide
Oh no
The rhythm is gonna get'cha

In bed
Throw the covers on your head
You pretend like you are dead
But I know it
The rhythm is gonna get'cha

[Chorus]
Rhythm is gonna get'cha
Rhythm is gonna get'cha
Rhythm is gonna get you
The rhythm is gonna get you tonight

[Verse 2]
No way
You can fight it every day
But no matter what you say
You know it
The rhythm is gonna get'cha

No clue
Of what's happening to you
And before this night is through
Ooh, baby
The rhythm is gonna get'cha

O eh, o eh
O eh, oo aah
O eh, o eh
O eh, oo aah
Yah, yeah, goh

[Chorus]
Rhythm is gonna get'cha
Rhythm is gonna get'cha
Rhythm is gonna get you
The rhythm is gonna get you tonight

Rhythm is gonna get'cha
Rhythm is gonna get'cha
Rhythm is gonna get you
The rhythm is gonna get you
Rhythm is gonna get'cha
Rhythm is gonna get'cha

(Na na na na na na na na)
The rhythm is gonna get you
(Na na na na na na na na)

Rhythm is gonna get'cha (na na na na na na na na)
Rhythm is gonna get'cha (na na na na na na na na)
(Na na na na na na na na)
The rhythm is gonna get you tonight!

"
261,Never Gonna Give You Up,Whenever You Need Somebody,Rick Astley,1987-11-12,213573,25,"

[Intro]

[Verse 1]
We're no strangers to love
You know the rules and so do I
A full commitment's what I'm thinking of
You wouldn't get this from any other guy

[Pre-Chorus]
I just wanna tell you how I'm feeling
Gotta make you understand

[Chorus]
Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you

[Verse 2]
We've known each other for so long
Your heart's been aching, but you're too shy to say it
Inside, we both know what's been going on
We know the game, and we're gonna play it

[Pre-Chorus]
And if you ask me how I'm feeling
Don't tell me you're too blind to see

[Chorus]
Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you
Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you

[Post-Chorus]
Ooh (Give you up)
Ooh-ooh (Give you up)
Ooh-ooh
Never gonna give, never gonna give (Give you up)
Ooh-ooh
Never gonna give, never gonna give (Give you up)

[Bridge]
We've known each other for so long
Your heart's been aching, but you're too shy to say it
Inside, we both know what's been going on
We know the game, and we're gonna play it

[Pre-Chorus]
I just wanna tell you how I'm feeling
Gotta make you understand

[Chorus]
Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you
Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you
Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you

"
262,Never Can Say Goodbye,Red,The Communards,1987-01-01,285066,55,"

No no no no
Never say, never say
Say goodbye. no no no

I never can say goodbye, no no no no I
I never can say goodbye
Every time I think I've had enough, I start heading for the door
There's a very strange vibration-a piercing me right through the core
It says ""turn around you fool, you know you love her more and more""
Tell me why, (Tell me why) is it so?
Don't want to let you go

I never can say goodbye boy, ooooh baby baby
I never can say goodbye, no no no, no no no, ooh, oh
I never can say-a goodbye boy, ooooh, no, no
I never can say goodbye, no no no, no no no, ooh

Never can say goodbye, no no no no I
Never can say goodbye (Never say goodbye boy)
I keep thinkin' that our problems soon are all gonna work out
But there's that same unhappy feelin', there's that anguish, there's that doubt
It's the same ol' dizzy hang up, can't do with you or without
Tell me why, (Tell me why) is it so?
Don't want to let you go

I never can say goodbye boy, ooh ooh baby
I never can say goodbye, no no no, no no no, ooh, oh
I never can-a say-a goodbye boy, ooh, oh
I never can say goodbye, no no no no no no no, ooh, oh

Never can say goodbye boy

Never can say goodbye boy

Every time I think I've had enough, I start heading for the door
There's a very strange vibration-a piercing me right through the core
It says ""turn around you fool, you know you love her more and more""
Tell me why, (Tell me why) is it so?
Don't want to let you go

I never can say goodbye boy, ooh ooh baby
I never can say goodbye, no no no, no no no, ooh, oh
I never can-a say-a goodbye boy

"
263,Mary's Prayer,Meet Danny Wilson,Danny Wilson,1987-01-01,234466,58,"

Everything is wonderful
Being here is heavenly
Every single day, she says
Everything is free

I used to be so careless
As if I couldn't care less
Did I have to make mistakes
When I was Mary's prayer?

Suddenly, the heavens roared
Suddenly, the rain came down
Suddenly was washed away
The Mary that I knew

So when you find somebody who keep
Think of me and celebrate
I made such a big mistake
When I was Mary's prayer

So if I say save me, save me
Be the light in my eyes
And if I say ten Hail Marys
Leave a light on in Heaven for me

Blessed is the one who shares
Your power and your beauty, Mary
Blessed is the millionaire
Who shares your wedding day

So when you find somebody who keep
Think of me and celebrate
I made such a big mistake
When I was Mary's prayer

So if I say save me, save me
Be the light in my eyes
And if I say ten Hail Marys
Leave a light on in Heaven

Save me, save me
Be the light in my eyes
And if I say ten Hail Marys
Leave a light on in Heaven for me

If you want the fruit to fall
You have to give the tree a shake
But if you shake the tree too hard
The bough is gonna break

And if I can't reach the top of the tree
Oh, Mary, you can pull me up there
What I wouldn't give to be
When I was Mary's prayer

So if I say save me, save me
Be the light in my eyes
And if I say ten Hail Marys
Leave a light on in Heaven

Save me, save me
Be the light in my eyes
And if I say ten Hail Marys
Leave a light on in Heaven

Save me, save me
Be the light in my eyes
What I wouldn't give to be
When I was Mary's prayer

What I wouldn't give to be
When I was Mary's prayer
Save me (What I wouldn't give to be)
When I was Mary's prayer

"
264,La Bamba,La Bamba / Charlena,Los Lobos,1987-06-20,174186,64,"

[Verso]
Para bailar la bamba
Para bailar la bamba
Se necesita una poca de gracia
Una poca de gracia pa' mí pa' ti
Y arriba y arriba
Ay arriba y arriba
Por ti seré, por ti seré, por ti seré
Yo no soy marinero
Yo no soy marinero, soy capitán
Soy capitán, soy capitán

[Coro]
Bamba, bamba
Bamba, bamba
Bamba, bamba
Bamba

[Verso]
Para bailar la bamba
Para bailar la bamba
Se necesita una poca de gracia
Una poca de gracia pa' mí pa' ti
Ay y arriba y arriba

[Guitar Solo]

[Verso]
Para bailar la bamba
Para bailar la bamba
Se necesita una poca de gracia
Una poca de gracia pa' mí pa' ti
Y arriba y arriba
Ay arriba y arriba
Por ti seré, por ti seré, por ti seré

[Coro]
Bamba, bamba
Bamba, bamba
Bamba, bamba
Bamba, bamba

[Outro instrumental]

"
265,Sweet Little Mystery,Popped In Souled Out,Wet Wet Wet,1987-09-21,224933,58,"

Baby, baby, baby
Baby
Just you and me
Tell me baby

My love has taken a tumble
Ooh
But I'm still standing

You're such a natural
Sing
That's what you are
Say I wouldn't steer you wrong now
Baby
I wouldn't steer you wrong

It's just that sweet little mystery that makes me try
Try, try, try
That makes me try

It's just that sweet little mystery that makes me try
Try, try, try
Check my bootey
Didn't I come
Insisting a side of wonder
Didn't I come
Resting a higher decision
Didn't I come
Insisting a side of wonder to your life?

Say I wouldn't steer you wrong now
Baby
I wouldn't steer you wrong

It's just that sweet little mystery that makes me try
Try, try, try
It's just that sweet little mystery that makes me try
Try, try, try
Sweet little mystery that makes me try
Try, try, try
That makes me try
Sweet little mystery that makes me try
That makes me try
Try, try
Oh
Just think of the magic ooh-ooh
Don't think it is tragic
Hey-hey-hey
Just think of the magic
Come on listen:
My love has taken a tumble
My love has taken a tumble

Come on listen:
My love has taken a tumble
But I'm still standing

If you had only, only, only ...
Love me like you use to do

Just that sweet little mystery that makes me try
Try, try, try
Come on listen:
Try, try, try
Try, try, try
Try, try, try
Try, try, try
Try, try, try
Com'on, com'on, com'on
My love has taken a tumble
My love has taken a tumble
My love has taken a tumble

"
266,Right On Track,Breakfast Club,Breakfast Club,1987,256946,44,"

Gonna make a move that knocks you over
Watch this turn this one's gonna put you away
But I'm doing my very best dancing, yeah
Every time you're looking the other way

Well, I could move out to the left for a while
Or I could slide to the right for a while

Hey, I could get up and back right on track (Is that gonna get you back?)
But is right on track, is that gonna get you back?
Hey, I could get up and back right on track (Is that gonna get you back?)
But is right on track, is that gonna get you back?

Is that gonna get you back?
Is that gonna get you back?

I've been trying to get your attention
Yeah, and I'm very, very close to thinking of a way
Hey, I could be big and tough and other funny stuff, yeah
But you just keep looking the other way

I could move out to the left for a while
Or I could slide to the right for a while

Hey, I could get up and back right on track (Is that gonna get you back?)
But is right on track, is that gonna get you back?
Hey, I could get up and back right on track (Is that gonna get you back?)
But is right on track, is that gonna get you back?

(Right on track) Is that gonna get you back?
Is that gonna get you back?

How far away can you go and still dancing with me?
Would you mind staying in the vicinity
I've not been faring badly
But I would gladly take you back!

(Right on track, ooohooohooohooo
Get you back
Right on track)

There must be some kind of bad connection
Because this music does not sound the way it did
I got to get up and back 'cause I've been off track
And that may be just why you disappeared

But now I've got you in the corner of my eye
And I've got one more move I can try

Hey, I could get up and back right on track (Is that gonna get you back?)
But is right on track, is that gonna get you back?
Yeah, I could get up and back right on track (Is that gonna get you back?)
But is right on track, is that gonna get you back?

(Right on track) Is that gonna get you back?
Is that gonna get you back?

Mmm, I could get up and back right on track (Is that gonna get you back?)
But is right on track, is that gonna get you back?

(Right on track) Is that gonna get you back?
Is that gonna get you back?

Get you back, is that gonna get you back?
Is that gonna get you back?
Is that gonna get you back?
Is that gonna get you back?

Get you back, is that gonna get you back?
Is that gonna get you back?
Is that gonna get you back?
Is that gonna get you back?

Get you back, is that gonna get you back?
Is that gonna get you back?
Is that gonna get you back?
Is that gonna get you back?

"
267,I Think We're Alone Now,Tiffany,Tiffany,1987-01-01,228840,68,"

[Intro]
Let me hear your heart beat
Let me feel your heart beat
Let me touch your heart beat
'Cause I'm gonna change your heart beat

[Verse 1]
Children behave
That's what they say when we're together
And watch how you play
They don't understand
And so we're

[Pre-Chorus]
Running just as fast as we can
Holding on to one another's hand
Trying to get away into the night
And then you put your arms around me
And we tumble to the ground
And then you say

[Chorus]
I think we're alone now
There doesn't seem to be anyone around
I think we're alone now
The beating of our hearts is the only sound

[Verse 2]
Look at the way
We gotta hide what we're doing
Cause what would they say
If they ever knew
And so we're

[Pre-Chorus]
Running just as fast as we can
Holding on to one another's hand
Trying to get away into the night
And then you put your arms around me
And we tumble to the ground
And then you say

[Chorus]
I think we're alone now
There doesn't seem to be anyone around
I think we're alone now
The beating of our hearts is the only sound
I think we're alone now
There doesn't seem to be anyone around
I think we're alone now
The beating of our hearts is the only sound

[Pre-Chorus]
Running just as fast as we can
Holding on to one another's hand
Trying to get away into the night
And then you put your arms around me
And we tumble to the ground
And then you say

[Chorus]
I think we're alone now
There doesn't seem to be anyone around
I think we're alone now
The beating of our hearts is the only sound
I think we're alone now
There doesn't seem to be anyone around
I think we're alone now
The beating of our hearts is the only sound
I think we're alone now
There doesn't seem to be anyone around
I think we're alone now
Just you and me the only sound now
Look at the way
We gotta hide what we're doing
Cause what would they say
Can't you hear my heart beat
Can't you hear my heart beat
Dancing to my heart beat

[Outro]
Let me hear your heart beat
Let me feel your heart beat
Let me touch your heart beat
Cause I'm gonna change your heart beat

"
268,Push It,"Hot, Cool & Vicious",Salt-N-Pepa,1986-12-08,272133,67,"

[Intro]
Ah, push it
Ah, push it
(Hit it)
Oooh, baby, baby
Baby, baby
Oooh, baby, baby
Baby, baby
Get up on this!
Ah, push it
Ah, push it
Ah, push it (Ow, get up on this)
Ah, push it (Get up on this)
Ow, baby
Salt and Pepa's here
Salt, Salt, Salt, Salt and Pepa's here
Salt, Salt, Salt, Salt, Salt, Salt and Pepa's here
Salt and, Salt and, Salt and Pepa's here
Salt, Salt, Salt, Salt and Pepa's here

(Now wait a minute, y'all; This dance ain't for everybody
Only the sexy people
So all you fly mothers, get on out there and dance
Dance, I said!)

[Verse 1]
Salt and Pepa's here, and we're in effect
Want you to push it, babe
Coolin' by day then at night working up a sweat
C'mon girls, let's go show the guys that we know
How to become number one in a hot party show
Now push it

[Chorus]
Ah, push it - push it good
Ah, push it - push it real good
Ah, push it - push it good
Ah, push it - p-push it real good

[Post-Chorus]
Hey! Ow!
Push it good!
Oooh, baby, baby
Baby, baby
Oooh, baby, baby
Ba-baby, baby
Push it good
Push it real good
Ah, push it
Ah, push it

[Verse 2]
Yo, yo, yo, yo, baby-pop
Yeah, you come here, give me a kiss
Better make it fast or else I'm gonna get pissed
Can't you hear the music's pumpin' hard like I wish you would?
Now push it

[Pre-Chorus]
Push it good
Push it real good
Push it good
P-push it real good

[Chorus]
Ah, push it
Get up on this!
Ah, get up on this!
Ah ah, get up on this!
Ow, get up on this! (hid it)
Boy, you really got me going
You got me so I don't know what I'm doing
Ah, push it
Ah, push it
Boy, you really got me going
You got me so I don't know what I'm doing
Ah, push it
Ah, push it
Ah
Ah, push it
Push it push push it push it
Push it, push push push  it, push it
Push it, push it, push it push it push it
Push it, push it, push it push it push it

"
269,So Emotional,Whitney,Whitney Houston,1987-06-02,276666,59,"

[Intro]
I don't know why I like it
I just do

[Verse 1]
I've been hearing your heartbeat inside of me
I keep your photo right beside my bed
Livin' in a world of fantasies
I can't get you out of my head
I've been waiting for the phone to ring all night
Why you wanna make me feel so good?
I got a love of my own, babe
I shouldn't get so hung up on you

[Pre-Chorus]
I remember the way that we touched
I wish I didn't like it so much

[Chorus]
I get so emotional, baby
Every time I think of you
I get so emotional, baby
Ain't it shocking what love can do?
Ain't it shocking what love can do?
Ain't it shocking what love can do?

[Verse 2]
I gotta watch you walk in the room, baby
I gotta watch you walk out
I like the animal way you move
And when you talk
I just watch your mouth

[Pre-Chorus]
I remember the way that we touched
I wish I didn't like it so much

[Chorus]
I get so emotional, baby
Every time I think of you
I get so emotional, baby
Ain't it shocking what love can do?
I get so emotional, baby
Every time I think of you
I get so emotional, baby
Ain't it shocking what love can do?
Ain't it shocking what love can do?
Ain't it shocking what love can do?

[Post-Chorus]
See I remember the way that we touched
I wish I didn't like it so much

[Outro]
I get so emotional, baby
Everytime I think of you
I get so emotional, baby
Ain't it shocking what love can do?

"
270,True Faith,Substance,New Order,1987-08-17,355066,50,"

[Verse 1]
I feel so extraordinary
Something's got a hold on me
I get this feeling I'm in motion
A certain sense of liberty
I don't care 'cause I'm not there
And I don't care if I'm here tomorrow
Again and again I've taken too much
Of the things that cost you too much

[Chorus]
I used to think that the day would never come
I'd see the light in the shade of the morning Sun
My morning sun is the drug that brings me near
To the childhood I lost, replaced by fear
I used to think that the day would never come
That my life would depend on the morning Sun

[Verse 2]
When I was a very small boy
Very small boys talked to me
Now that we've grown up together
They're afraid of what they see
That's the price that we all pay
And the value of destiny comes to nothing
I can't tell you where we're going
I guess there was just no way of knowing

[Chorus]
I used to think that the day would never come
I'd see the light in the shade of the morning sun
My morning sun is the drug that brings me near
To the childhood I lost, replaced by fear
I used to think that the day would never come
That my life would depend on the morning sun...

[Verse 3]
I feel so extraordinary
Something's got a hold on me
I get this feeling I'm in motion
A certain sense of liberty
The chances are we've gone too far
You took my time and you took my money
Now I fear you've left me standing
In a world that's so demanding

[Chorus]
I used to think that the day would never come
I'd see the light in the shade of the morning sun
My morning sun is the drug that brings me near
To the childhood I lost, replaced by fear
I used to think that the day would never come
That my life would depend on the morning sun...
I used to think that the day would never come
I'd see the light in the shade of the morning sun
My morning sun is the drug that brings me near
To the childhood I lost, replaced by fear
I used to think that the day would never come
That my life would depend on the morning sun...
On the morning sun...
On the morning sun...
On the morning sun...
On the morning sun...
On the morning sun...
On the morning sun...

"
271,Love in the First Degree,Wow ! (Collector's Edition),Bananarama,1987-01-01,211409,54,"

Last night I was dreaming
I was locked in a prison cell
When I woke up I was screaming
Calling out your name (whoa)

And the judge and the jury
They all put the blame on me (the blame on me)
They wanna tell from my story
They want to hear my plea

Only you can set me free
'Cause I'm guilty (guilty)
Guilty as a girl can be
Come on baby, can't you see
I stand accused
Of love in the first degree

(Guilty) Of love in the first degree

Someday I'm believing
You will come to my rescue
Unchain my heart, you'll keep him
Let me start a new (you)

The hours passed so slowly
Since they've thrown away the key (away the key)
Can't you see that I'm lonely
Won't you help me please

Only you can set me free
'Cause I'm guilty (guilty)
Guilty as a girl can be
Come on baby, can't you see
I stand accused
Of love in the first degree

(Guilty) Of Love in the first degree

(Guilty)
Of Love

(Guilty)
Of Love in

(Guilty) Of Love

(Guilty) Of Love in

(Guilty)
Of love in the first degree

And the judge and the jury
They all put the blame on me
They wanna tell from my story
They wanna hear my plea

Only you can set me free
'Cause I'm guilty (Guilty)
As a girl can be
Come on baby, can't you see
I stand accused
Of love in the first degree

"
