,name,album,artist,release date,length,popularity,lyrics
64,Lady,Daytime Friends: The Very Best Of Kenny Rogers,Kenny Rogers,1993-01-01,231866,61,"

Lady, I'm your knight in shining armor
And I love you
You have made me what I am and I am yours
My love, there's so many ways
I want to say I love you
Let me hold you in my arms forever more

You have gone and made me such a fool
I'm so lost in your love
And oh, we belong together
Won't you believe in my song

Lady, for so many years
I thought I'd never find you
You have come into my life
And made me whole
Forever let me wake to see you each and every morning
Let me hear you whisper softly in my ear

In my eyes I see no one else but you
There's no other love like our love
And yes, oh yes
I'll always want you near me
I've waited for you for so long

Lady, your love's the only love I need
And beside me is where I want you to be
'Cause my love
There's something I want you to know
You're the love of my life
You're my lady

"
65,Him,Partners In Crime,Rupert Holmes,1979-01-01,246293,50,"

[Verse 1]
Over by the window
There's a pack of cigarettes
Not my brand, you understand
Sometimes the girl forgets
She forgets to hide them
I know who left those smokes behind
She'll say, ""Oh, he's just a friend""
And I'll say, ""Oh, I'm not blind"" to

[Chorus]
Him, him, him
What's she gonna do about him?
She's gonna have to do without him
Or do without me, me, me
No one gets to get it for free
It's me or it's him

[Verse 2]
Don't know what he looks like
Don't know who he is
Don't know why she thought that I
Would say ""What's mine is his""
I don't want to own her
But I can't let her have it both ways
Three is one too many of us
She leaves with me or stays with

[Chorus]
Him, him, him
What's she gonna do about him?
She's gonna have to do without him
Or do without me, me, me
No one gets to get it for free
It's me or it's him

[Verse 3]
If she wants him, she can have him
Just exactly how we once were
It's goodbye to he and I
And back to me and her without

[Chorus]
Him, him, him
What's she gonna do about him?
She's gonna have to do without him
Or do without me, me, me
No one gets to get it for free
Time for me to make the girl see
It's me or it's him, him, him
What's she gonna do about him?
She's gonna have to do without him
Or do without me, me, me
No one gets to get it for free
Time for me to make the girl see
It's me or it's him

"
66,Crying,Chain Lightning,Don McLean,1978-12-01,230560,45,"

I was all right for a while
I could smile for a while
But when I saw you last night
You held my hand so tight
When you stopped to say 'hello'
And though you wished to me well
You couldn't tell

That I'd been
Crying, over you
Crying, over you

Then you said so long
Left me standing all alone
Alone and crying
Crying
Crying
Crying

It's hard to understand
That the touch of your hand
Can start me crying

I thought that I, was over you
But it's true, so true
I love you even more, than I did before
But, darling, what can I do

While you don't love me
And I'll always be
Crying, over you
Crying, over you

Yes, now you're gone
And from this moment on
I'll be crying
(Crying)
Crying
(Crying)
Crying
(Crying)
Crying
Crying
Crying
Over you

"
67,Stomp!,Light Up The Night,The Brothers Johnson,1980-04-16,380400,51,"

[Verse 1]
Steppin' out, the weekend's open wide
Fill it up, let's blast the jams and ride
While we're cruisin' around in the street
Listen up for the party in feet
Slap me five that's the place we've arrived, it's alive

[Chorus]
Everybody take it to the top
We're gonna stomp, all night
In the neighborhood
Don't it feel alright?
Gonna stomp, all night
Wanna party, 'til the morning light

Mmm, runnin', runnin', runnin'

[Verse 2]
The set is hot, there's people wall to wall
Old ones, young things, short ones standing tall
So grab the one with the smile on her face
And hit the floor and stay right on the case
The heat is on and the funk just won't leave us alone

[Chorus]
Everybody take it to the top
We're gonna stomp, all night
In the neighborhood
Don't it feel alright?
Gonna stomp, all night
Wanna party, 'til the morning light

Gonna stomp, all night
In the neighborhood
Don't it feel alright?
Gonna stomp, all night
Wanna party, 'til the morning light
Stomp!

[Bridge]
Stomp, step down in it
Put your foot where you feel the fit
Stomp, you don't wanna quit
Put your heels where you're feeling it

[Chorus]
Stomp, all night
In the neighborhood
Don't it feel alright?
Gonna stomp, all night
Wanna party, 'til the morning light (Well, well, well)

Gonna stomp, all night
In the neighborhood
Don't it feel alright?
Gonna stomp all night
Wanna party, 'til the morning light

Gonna stomp, all night
In the neighborhood
Don't it feel alright?
Gonna stomp all night
Wanna party, 'til the morning light
Stomp!

[Outro]
Stomp, step down in it
Put your foot where you feel the fit (Take it to the top)
Stomp, you don't wanna quit
Put your heels where you're feeling it (Take it to the top)

Stomp, step down in it
Put your foot where you feel the fit
Stomp, you don't wanna quit
Put your heels where you're feeling it

Stomp, step down in it
Put your foot where you feel the fit
Stomp, you don't wanna quit
Put your heels where you're feeling it

"
68,Sexy Eyes,Greatest Hits,Dr. Hook,2007-01-01,209133,0,"

[Verse 1]
I was sitting all alone, watching people getting off, with each other
They were dancing 'cross the floor, turning movement back and forth, they were lovers
One more lonely night for me, I looked up what did I see

[Chorus]
Sexy eyes, moving 'cross the floor, couldn't want for more, sexy eyes
Sexy eyes, getting down with you, I wanna move with you, sexy eyes

[Verse 2]
I got up and took your hand and we both began to dance to the music
Ooh your magic cast a spell, it didn't take long 'til we fell and we knew it
No more lonely nights for me, this is how its gonna be

[Chorus]
Sexy eyes, moving 'cross the floor, couldn't want for more, sexy eyes
Sexy eyes, getting down with you, I wanna move with you, sexy eyes

No more lonely nights for me, this is how its gonna be

Sexy eyes, moving 'cross the floor, couldn't want for more, sexy eyes
Sexy eyes, getting down with you, I wanna move with you, sexy eyes

Sexy eyes, getting down with you, I wanna move with you, sexy eyes
Sexy eyes, getting down with you, I wanna move with you, sexy eyes

"
69,Let Me Love You Tonight,Throwback Tunes: 1980,Various Artists,2018-04-20,163853,29,"

[Highland - Solo Tu]
Bello sai solo tu
Con i tuoi occhi belli blu
Bello sai solo tu
Voli con me lassú
Bello sai solo tu
Fai amare me di piú

[Rollergirl - Superstar]
You, You are my Superstar
Do you wanna stay with me
Like the flower and the bee?
You were whisper to me
Oh baby, oh baby, baby oh oh

You, You are my Superstar
Do you wanna stay with me
Like the flower and the bee?
You were whisper to me
Oh baby, oh baby, baby oh oh

[Camilot - Amore]
No one can love you more
Amore amor
I've never been inlove before
Amore amor
So good, so good
So good, my love
So good, so good
So good, my love
You don't love me

[JK - You Got Me Dancing]
I know you got me dancing
Standing with no other
I know you got me dancing
Turning me around
I know you got me dancing
Standing with no other
I know you got me dancing dancing dancing

[Bimba - Hey Now]
Hey now-ow, na na na na na
Hey now-ow, na na na na
Hey now-ow, na na na na na
Hey now-ow, na na na na

[Usura & Datura - Infinity]
One two three four
Shamen knockin' at the door
Five six seven eight
Close your eyes for innerspace
Nine ten eleven
Destination heaven
Numberless reality
Vision of infinity

Sha la la la
Sha - la la la la la
Sha la la la
Sha la la la la la la
Sha la la la
Sha - la la la la la
Sha la la la
Sha la la la la la la

[Molella - Love Last Forever]
Finche vivrai tu mi amerai
Love last forever make me fly
Finche vivro io ti amero
As long as you live I'll give you more

Finche vivrai tu mi amerai
Love last forever make me fly
Finche vivro io ti amero
As long as you live I'll give you more

[Stefy Nrg - It's a Fable]
It's a fable it's a dream
It's a song for you and me
It's a fable it's a dream
We could make it last forever
It's a fable it's a dream
It's a perfect moment to live
It's a fable it's a dream
That could happen just once in a life time

[Baracuda - Where Is The Love]
Where is the love in every fading rainbow
High above trees below the moon and sun
Where is the love in every black-eyed ocean
Where is the love

Where is the love in every left down heartbeat
Glamour and fall is what I'm thinking of
Where is the love how could you say it's over
Where is the love

[Alex C. feat. Yasmin K. - Angel of Darkness]
Angel of Darkness
Angel of Darkness
The world is in your hand
But I will fight until the end

Angel of Darkness
Angel of Darkness
Don´t follow your command
But I will fight and I will stand

[Astroline - Close My Eyes]
Wo Oh Ta de da dumb dumb baby!
Wo Oh Ta de da dumb dumb baby!
Wo Oh Ta de da dumb dumb baby!
Wo Oh Ta de da dumb dumb baby!
I close my eyes, I'll never let you go

[Isabel - Will My Heart Survive]
Will my heart survive?
I know you are the only one
The love of all my life, oh baby
Will my heart survive?
My love is here, but you are gone
Keep this love alive

[Tune Up! - Bounce]
I hold you tight
Oh baby bounce with me I feel the energy
A magic love so bright is coming over me
Oh baby bounce with me and be my fantasy tonight
I hold you tight oh baby

Bounce with me I feel the energy
A magic love so bright is coming over me
Oh baby bounce with me and be my fantasy tonight
I hold you tight oh baby

[Cascada - Ready For Love]
You got me deeper than deep, I'm constantly flying
I'm running around but there's no place to hide
I start to talk in my sleep, our souls have divided
Why can't they forgive me these demons inside
Deeper than deep, I'm constantly flying
My heart starts to shiver for I was letting up
I start to talk in my sleep, cause our souls have divided
How can it be that you're ready for love

Ready for love

[Baracuda - I Will Love Again]
I will love again
Though my heart is breaking
I will love again
Stronger than before

I will love again
Even if it takes a lifetime to get over you
Heaven only knows
Oh-oh

If I'm true to myself
Nobody else can take the place of you
But I've got to move on
Tell me what else can I do

[Cascada - Dangerous]
Give me a break
I'm melting away
You're so dangerous
Or is it too late?
Gotta know what's on your mind
I'm out of control
Cause you want it all
You're so dangerous
My biggest mistake
I'm blinded by your eyes
Dangerous

[Baby Alice - Pina Colada Boy]
Pina colada boy, you make the girls go ahh
And when the sun goes down you make my world spin round
Pina colada boy, you make the girls go ahh
But when the suns back high baby I wave bye bye

[Cascada - Truly Madly Deeply]
I wanna stand with you on a mountain
I wanna bathe with you in the sea
I wanna lay like this forever
Until the sky falls down on me

I wanna stand with you on a mountain
I wanna bathe with you in the sea
I wanna lay like this forever
Until the sky falls down on me

[Kat DeLuna - Run The Show]
I say no-oh-oh
If you wanna take it slow-oh-oh
Catch up well now let's go-oh-oh
Together we run the show-oh-oh

I say no-oh-oh
If you wanna take it slow-oh-oh
Don't stop well now let's go-oh-oh
Together we run the show-oh-oh-oh-oh-oh-oh

[Getter Jaani - Rockefeller Street]
1273 down to Rockefeller street
Life is marchin' on do you feel that
1273 down to Rockefeller street
Everything is more than surreal

We singin'
1273 down to Rockefeller street
Life is marchin' on do you feel that
1273 down to Rockefeller street
Everything is more than surreal

[Snyder & Ray - Together In Love]
Just stay together in love
You can do it
Just stay together in love
Like you do

By the ocean, we will do it
So hold me baby, I just want to be with you

Just stay together in love
You can do it
Just stay together in love
Like you do

By the ocean, we will do it
So hold me baby, I just want to be with you

[DJ Spyne & Pippo Palmieri - Deep In My Soul]
Deep in my soul
I feel love is true and strong
I won't be afraid of losing you
Just you and me
Is something but it can't go wrong
I never really thought this to be true
A game for fools

[Cascada - Last Christmas]
Last Christmas, I gave you my heart
But the very next day, you gave it away
This year, to save me from tears
I'll give it to someone special

Last Christmas, I gave you my heart
But the very next day, you gave it away
This year, to save me from tears
I'll give it to someone special

[Melanie Flash - One In A Million]
You're one in a million, you're once in a lifetime
You made me discover one of the stars above us
You're one in a million, you're once in a lifetime
You made me discover one of the stars above us
You're one in a million, you're once in a lifetime
You made me discover one of the stars above us
You're one in a million, you're once in a lifetime
You made me discover one of the stars above us
You're one in a million, woah
You're one in a million, woah
You're one in a million

[Fantasy Project - Dam Dadi Doo]
Dam dadi doo dam dam didoodidam
Dam dadi doo dam dam didoodidam
Dam dadi doo dam dam didoodidam
Dam dadi doo dam dam didoodidam
Dance to the beat, dance to the beat

[Jan Wayne and Scarlet - I Touch Myself]
Ohh
I don't want anybody else
When I think about you, I touch myself (Ohh)
I don't want anybody else, oh no, oh no, oh no
Ohh
I don't want anybody else
When I think about you, I touch myself (Ohh)
I don't want anybody else, oh no, oh no, oh no
(When I think about you)
(I touch myself)
I don't want anybody else
(When I think about you)
(I touch myself)
(When I think about you)

[DJ Allstar feat. Naz - Last Christmas]
Last Christmas, I gave you my heart
But the very next day, you gave it away
This year, to save me from tears
I'll give it to someone special

Last Christmas
I'll give it to someone special

A crowded room, friends with tired eyes
I'm hiding from you and your soul of ice
My God I thought you were someone to rely on
Me? I guess I was a shoulder to cry on

A face on a lover with a fire in his heart
A man undercover but you tore me apart
Oh now I've found a real love
You'll never fool me again

[Bermuda Loverz - My Girl]
Ladeedada
I've been around my girl
I look into her eyes
Ladadeedada
Ladadeedada
It's all about my girl
I look into her eyes
Ladadeedada

[Belle Lawrence - Bad Day]
Cause you had a bad day
You're taking one down
You sing a sad song just to turn it around
You say you don't know
You tell me don't lie
You work at a smile, and you go for a ride
You had a bad day
The camera don't lie
You're coming back down, and you really don't mind
You had a bad day
You had a bad day

[Digital Sexy - Til Death]
Help my mind
Yeah, I'm losing it
Take my life
But I'm cool with it
So hot y'all the music
So loud, I don't know what to do with it

Help my mind
Yeah, I'm losing it

Like dancin' with the devil
I could do this all night
Til death do we party, with the music I die

[Yamboo - Feelings]
Feelings, feelings
Aye-i-aye-i-aye
Come together
Have a happy Christmas tonight
Woa-woa-woa
Feelings, feelings
Show your feelings
Aye-i-aye-i-aye
Come together
Have a happy Christmas tonight
Woa-woa-woa

[DJ Tronix - Be With You]
Take my hand, be lift away
To a place beyond the stars
I close my eyes and take a break
Be forever here my star
I need you here for all my days
Be together [?]
From now on to the end of days
[?]

"
70,Every Woman in the World,Lost in Love,Air Supply,1980-02-25,209600,51,"

Overnight scenes, dinner and wine
Saturday girls
I was never in love, never had the time
In my hustle and hurry world
Laughing myself to sleep
Waking up lonely
I needed someone to hold me oh oh oh

It's such a crazy old town
It can drag you down
Till you run out of dreams
So you party all night to the music and lights
But you don't know what happiness means
I was dancing in the dark with strangers
No love around me
When suddenly you found me oh oh oh

Girl you're every woman in the world to me
You're my fantasy, you're my reality
Girl you're every woman in the world to me
You're everything I need, you're everything to me
Oh girl

Everything good, everything fine
That's what you are
So put your hand in mine
And together we'll climb
As high as the highest star
I'm living a lifetime in every minute
That we're together
And I'll stay right here forever oh oh oh

Chorus

"
71,My Girl,One Step Beyond (35th Anniversary),Madness,1979-10-19,165120,47,"

My girl's mad at me
I didn't wanna see the film tonight
I found it hard to say
She thought I'd had enough of her
Why can't she see
She's lovely to me?
But I like to stay in
And watch TV on my own
Every now and then

My girl's mad at me
Been on the telephone for an hour
We hardly said a word
I tried and tried but I could not be heard
Why can't I explain?
Why do I feel this pain?
'Cause everything I say
She doesn't understand
She doesn't realise
She takes it all the wrong way

My girl's mad at me
We argued just the other night
I thought we'd got it straight
We talked and talked until it was light
I thought we'd agreed
I thought we'd talked it out
Now when I try to speak
She says that I don't care
She says I'm unaware
And now she says I'm weak

"
72,Desire,After Dark,Andy Gibb,1980-01-01,268706,32,"

Ah..... Ah....
We may be big or small or black or white , eternally
And black and white is you and me in a special light
We may be young or old or in between ,but this much I know
Together we can learn to grow
In a world that's ever turning it's back on you
If you give it all away 
Make it mine ,ine , ine , ine , mine
You are desire , everything you need
I give you right or wrong
And you are the woman that I
Base my whole existence on
And when I get to you my
Desire is glowing in your light

These are the golden years we get to live
We lead the way , tomorrow we can start today
In a special light
Love could be good or bad or in between
But this much I learn
Baby , you and I can learn
In a world that's rearranging it's reality
If you give it all away
Make it mine , ine , ine , ine , mine
You are desire , everything you need
I give you right or wrong
And you are the woman that I
Base my whole existence on
And when I get to you my
Desire is glowing in your light
Ah...
And it's nice to light a fire
When it's cold outside
If you give it all away
Make it mine , ine , ine , ine , mine
You are desire , everything you need
I give you right or wrong
And you are the woman that I
Base my whole existence on
And when I get to you my
Desire is glowing in your light

"
73,Start!,Sound Affects,The Jam,1980-11-28,149866,49,"

It's not important for you to know my name
Nor I to know yours
If we communicate for two minutes only
It will be enough
For knowing that someone in this world
Feels as desperate as me
And what you give is what you get

It doesn't matter if we never meet again
What we have said will always remain
If we get through for two minutes only
It will be a start!
For knowing that someone in this life
Loves with a passion called hate
And what you give is what you get

If I never ever see you (if I never ever see you)
If I never ever see you (if I never ever see you)
If I never ever see you again

If I never ever see you (see you, see you, see you)
If I never ever see you (see you, see you, see you)
If I never ever see you again

And what you give is what you get
And what you give is what you get
And what you give is what you get
And what you give is what you get

"
74,Whip It,Oh No It's Devo / Freedom Of Choice,DEVO,1993-01-01,158106,51,"

Crack that whip
Give the past a slip
Step on a crack
Break your momma's back

When a problem comes along
You must whip it
Before the cream sets out too long
You must whip it
When something's going wrong
You must whip it

Now whip it
Into shape
Shape it up
Get straight
Go forward
Move ahead
Try to detect it
It's not too late
To whip it
Whip it good

When a good time turns around
You must whip it
You will never live it down
Unless you whip it
No one gets away
Until they whip it

I say whip it
Whip it good
I say whip it
Whip it good

Crack that whip
Give the past a slip
Step on a crack
Break your momma's back

When a problem comes along
You must whip it
Before the cream sets out too long
You must whip it
When something's going wrong
You must whip it

Now whip it
Into shape
Shape it up
Get straight
Go forward
Move ahead
Try to detect it
It's not too late
To whip it
Into shape
Shape it up
Get straight
Go forward
Move ahead
Try to detect it
It's not too late
To whip it
Well, whip it good

"
75,To Cut a Long Story Short,Gold - The Best of Spandau Ballet,Spandau Ballet,2000-05-15,201013,35,"

Ha!
Soldier is turning
See him through white light
Running from strangers
See you in the valley

War upon war
Heat upon heat
To cut a long story short, I lost my mind

Sitting on a park bench
Years away from fighting
Ah, to cut a long story short, I lost my mind

Standing in the dark
Oh, I was waiting for men to come
I am beautiful and clean
And so very, very young
To be standing in the street
To be taken by someone

Standing in the dark
Oh, I was waiting for man to come
I am beautiful and clean
And so very very young
To be standing in the street
To be taken by someone

Questions, questions
Give me no answers
That's all they ever give me
Questions, questions

Oh, look at the strange boy
He finds it hard existing
To cut a long story short, I lost my mind

Oh, to cut a long story short, I lost my...
Mind!

"
76,Shining Star,After Midnight (Expanded Version),The Manhattans,1980,281853,52,"

[Intro]
Oooooohh yeahhhh

[Chorus 1]
Honey you are my shining star
Don't you go away
Oh baby
Wanna be right here where you are
Until my dying day, yeah baby

[Verse 1]
So many have tried
Tried to find a love like yours and mine
Mmmmm hmmmmm mmmmmm
Girl don't you realize
How you hypnotize
Make me love you more each time, yeah baby

[Pre-Chorus 1]
Honey I'll never leave you lonely
Give my love to you only
To you only, to you only

[Chorus 2]
Honey you are my shining star
Don't you go away
No baby
Wanna be right here where you are
Until my dying day, yeah baby

[Verse 2]
Feels so good when we're lying here
Next to each other lost in love, yeah baby
Baby when we touch, love you so much
You're all I've ever dreamed of, yeah baby

[Pre-Chorus 2]
Honey I'll never leave you lonely
Give my love to you only
To you only, to you only

[Outro]
Honey you are my shining star
Don't you go away girl
No-o-o-o baby
Wanna be right here where you are
Until my dying day, mmmm hmmmm
Honey you, you, you are my shining star
Don't you go away, wo-o-o-oah baby
Honey you are my shining star
Don't you go away, no-o-o-o baby
Honey be, right here where you are
Until my dying day, ahhhh yeah
Honey you, you, you are my shining star
You are my shining star no-o-o
Honey you, you are my shining star
Don't you go away, yeah baby
Honey you are my shining star
Don't you go away, ooh baby
Honey, you, you, you, you, you

"
77,Lost In Love,Lost in Love,Air Supply,1980-02-25,233866,59,"

[Verse 1]
I realize the best part of love is the thinnest slice
And it don't count for much
But I'm not letting go
I believe there's still much to believe in

[Verse 2]
So lift your eyes if you feel you can
Reach for a star and I'll show you a plan
I figured it out
What I needed was someone to show me

[Pre-Chorus]
You know you can't fool me
I've been lovin' you too long
It started so easy
You want to carry on (Carry on)

[Chorus]
Lost in love and I don't know much
Was I thinkin' aloud and fell out of touch?
But I'm back on my feet
And eager to be what you wanted

[Verse 2]
So lift your eyes if you feel you can
Reach for a star and I'll show you a plan
I figured it out
What I needed was someone to show me

[Pre-Chorus]
You know you can't fool me
I've been lovin' you too long
It started so easy
You want to carry on (Carry on)

[Chorus]
Lost in love and I don't know much
Was I thinkin' aloud and fell out of touch?
But I'm back on my feet
And eager to be what you wanted

[Pre-Chorus]
You know you can't fool me
I've been lovin' you too long
It started so easy
You want to carry on (Carry on)

[Chorus]
Lost in love and I don't know much
Was I thinkin' aloud and fell out of touch?
But I'm back on my feet
And eager to be what you wanted

[Outro]
Now I'm lost, lost in love, lost in love, lost in love
Now I'm lost, I'm lost in love, I'm lost in love, lost in love

"
78,Into The Night,Never Run Never Hide,Benny Mardones,1980-01-01,271800,55,"

[Verse 1]
She's just sixteen years old
Leave her alone, they say
Separated by fools
Who don't know what love is yet
But I want you to know

[Hook]
If I could fly, I'd pick you up
I'd take you into the night
And show you a love
Like you've never seen, ever seen

[Verse 2]
It's like having a dream
Where nobody has a heart
It's like having it all
And watching it fall apart
And I would wait till the end of time for you
And do it again, it's true
I can't measure my love
There's nothing to compare it to
But I want you to know

[Hook]
If I could fly, I'd pick you up
I'd take you into the night
And show you a love
Oh, if I could fly, I'd pick you up
I'd take you into the night
And show you a love
Like you've never seen, ever seen
Yeah, ooh

[Modified Hook]
If I could fly, I'd pick you up
I'd take you into the night
And show you a love
Oh, if I could fly, I'd pick you up
And take you into the night

[Outro]
(Into the night, fly) if I could fly
I'd pick you up
Oh into the night
I'd pick you up

"
79,Enola Gay - Remastered,Organisation,Orchestral Manoeuvres In The Dark,1980-10-24,213693,66,"

Enola Gay
You should have stayed at home yesterday
Ah-ha words can't describe
The feeling and the way you lied

These games you play
They're going to end in more than tears some day
Ah-ha Enola Gay
It shouldn't ever have to end this way

It's eight fifteen
And that's the time that it's always been
We got your message on the radio
Conditions normal and you're coming home

Enola Gay
Is mother proud of little boy today
Ah-ha this kiss you give
It's never ever going to fade away

Enola Gay
It shouldn't ever have to end this way
Ah-ha Enola Gay
It shouldn't fade in our dreams away

It's eight fifteen
And that's the time that it's always been
We got your message on the radio
Conditions normal and you're coming home

Enola Gay
Is mother proud of little boy today
Ah-ha this kiss you give
It's never ever going to fade away

"
80,Mirror in the Bathroom,I Just Can't Stop It,The Beat,1980-05-01,186733,51,"

Mirror in the bathroom
Please talk free
The door is locked
Just you and me
Can I take you to a restaurant
That's got glass tables
You can watch yourself
While you are eating

Mirror in the bathroom
I just can't stop it
Every Saturday you see me
Window shopping
Find no interest
In the racks and shelves
Just ten thousand reflections
Of my own sweet self, self, self...

Mirror in the bathroom
You're my mirror in the bathroom
You're my mirror in the bathroom
You're my mirror in the bathroom...

Mirror in the bathroom
Recompense
For all my crimes
Of self defense
Queue as you whisper
Make no sense
Drift gently into
Mental illness

Mirror in the bathroom
Please talk free
The door is locked
Just you and me
Can I take you to a restaurant
That's got glass tables
You can watch yourself
While you are eating

Mirror in the bathroom
Mirror in the bathroom...

"
81,I Pledge My Love,At Their Best,Peaches & Herb,1995-03-14,255000,39,"

[Intro]
Doo-ooh-ooh, doo-wee-ooh
Always together, together forever
Always together forever

[Verse 1]
I will love you 'til the day I die
I know this now and my love won't run dry
You came along, my life has begun
Two hearts are now beating as though they were one
Like the stars that make the night so bright
You shine on me with a love that's so right
A love that is lasting, a love that's so pure

[Pre-Chorus]
I know with all my heart, we'll never part
For this is the day when our love comes alive
And I mean what I say as I stand here sayin'

[Chorus]
I pledge my love to you
I pledge my love is true
I pledge my life to you
I do, my dear
I do, my dear

[Verse 2]
Like a river finds the deep blue sea
Love took your hand and led you to me
This is the us that I'll never forget
Both sparkling with love, both happy we met

[Pre-Chorus]
I know with all my heart we'll never part
For this is the day when our love comes alive
And I mean every word and I want you to know that

[Chorus]
I pledge my love to you
I pledge my love is true
I pledge my life to you
I do, my dear
I do, my dear

[Bridge]
I'm so proud to have you by my side
You be my strength and I'll be your guide
You are the one, you're a dream that is real
Heaven has sent you, it's love that I feel

[Pre-Chorus]
I know with all my heart we'll never part
For this is the day when our love comes alive
And I mean what I say if somebody should ask me

[Chorus]
I pledge my love to you
I pledge my love is true
I pledge my life to you
I do, my dear
I do, my dear

[Outro]
I do
I pledge my love to you

"
82,Kids In America,Kim Wilde,Kim Wilde,1981,205533,68,"

[Verse 1]
Looking out a dirty old window
Down below the cars in the city go rushing by
I sit here alone and I wonder why
Friday night and everyone's moving
I can feel the heat but it's soothing, heading down
I search for the beat in this dirty town

[Pre-Chorus 1]
Downtown the young ones are going
Downtown the young ones are growing

[Chorus]
We're the kids in America (whoa)
We're the kids in America (whoa)
Everybody live for the music-go-round

[Verse 2]
Bright lights, the music gets faster
Look, boy, don't check on your watch, not another glance
I'm not leaving now, honey, not a chance
Hot-shot (shot), give me no problems
Much later, baby, you'll be saying nevermind
You know life is cruel, life is never kind

[Pre-Chorus 2]
Kind hearts don't make a new story
Kind hearts don't grab any glory

[Chorus]
We're the kids in America (whoa)
We're the kids in America (whoa)
Everybody live for the music-go-round

[Post-Chorus]
La la la la-la la-a
La la la la-la la (sing)
La la la la-la la-a
La la la la-la la

[Verse 3]
Come closer, honey, that's better
Got to get a brand new experience, feeling right
Oh, don't try to stop, baby, hold me tight
Outside a new day is dawning
Outside suburbia's sprawling everywhere
I don't want to go, baby

[Pre-Chorus 3]
New York to east California
There's a new wave coming, I warn ya

[Chorus]
We're the kids in America (whoa)
We're the kids in America (whoa)
Everybody lives for the music-go-round

[Post-Chorus]
La la la la-la la-a
La la la la-la la (sing)
La la la la-la la-a
La la la la-la la

[Outro]
We're the kids
We're the kids
We're the kids in America
We're the kids
We're the kids
We're the kids in America
We're the kids
We're the kids
We're the kids in America

"
83,Endless Love,Love and Life: The Very Best of Diana Ross,Diana Ross,2001-10-24,268040,1,"

My love, there's only you in my life
The only thing that’s right
My first love, you're every breath that I take
You're every step I make

And I, I want to share
All my love with you
No one else will do

And your eyes
Your eyes, your eyes
They tell me how much you care
Ooh yes, you will always be

My endless love
Two hearts, two hearts that beat as one
Our lives have just begun

Forever
(Oh)
I’ll hold you close in my arms
I can't resist your charms

And love, oh, love
I'll be a fool for you
I'm sure you know I don't mind
Oh, you know I don't mind

'Cause you, you mean the world to me
Oh, I know, I know
I've found in you
My endless love

Ooh-woow
Boom, boom

And love, oh, love
I’ll be a fool for you
I’m sure you know I don't mind
Oh, you know I don’t mind

And, yes, you'll be the only one
'Cause no one can deny
This love I have inside
And I'll give it all to you
My love
My love, my love
My endless love

"
84,Don't Stop Believin',Escape,Journey,1981,250986,80,"

[Verse 1]
Just a small-town girl
Livin' in a lonely world
She took the midnight train goin' anywhere
Just a city boy
Born and raised in South Detroit
He took the midnight train goin' anywhere

[Instrumental]

[Verse 2]
A singer in a smoky room
The smell of wine and cheap perfume
For a smile, they can share the night
It goes on and on and on and on

[Pre-Chorus]
Strangers waitin'
Up and down the boulevard
Their shadows searchin' in the night
Streetlight people
Livin' just to find emotion
Hidin' somewhere in the night

[Verse 3]
Workin' hard to get my fill
Everybody wants a thrill
Payin' anything to roll the dice just one more time
Some will win, some will lose
Some are born to sing the blues
Oh, the movie never ends
It goes on and on and on and on

[Pre-Chorus]
Strangers waitin'
Up and down the boulevard
Their shadows searchin' in the night
Streetlight people
Livin' just to find emotion
Hidin' somewhere in the night

[Guitar Solo]

[Chorus]
Don't stop believin'
Hold on to that feeling
Streetlight people
Don't stop believin'
Hold on
Streetlight people
Don't stop believin'
Hold on to that feeling
Streetlight people

"
85,Every Little Thing She Does Is Magic,Ghost In The Machine (Remastered 2003),The Police,1981-10-02,260573,72,"

[Verse 1]
Though I've tried before to tell her
Of the feelings I have for her in my heart
Every time that I come near her
I just lose my nerve as I've done from the start

[Chorus]
Every little thing she does is magic
Everything she does just turns me on
Even though my life before was tragic
Now I know my love for her goes on

[Verse 2]
Do I have to tell the story
Of a thousand rainy days since we first met
It's a big enough umbrella
But it's always me
That ends up getting wet

[Chorus]
Every little thing she does is magic
Everything she does just turns me on
Even though my life before was tragic
Now I know my love for her goes on

[Bridge]
I resolved to call her up
A thousand times a day
And ask her if she'll marry me
In some old fashioned way
But my silent fears have gripped me
Long before I reach the phone
Long before my tongue has tripped me
Must I always be alone?

[Chorus]
Every little thing she does is magic
Everything she does just turns me on
Even though my life before was tragic
Now I know my love for her goes on

[Chorus]
Every little thing she does is magic
Everything she does just turns me on
Even though my life before was tragic
Now I know my love for her goes on

[Refrain]
Every little thing, every little thing
Every, every little thing
Every little, every little, every little
Every little thing she does
Every little thing she does
Every little thing she does
Every little thing she does
That she does is magic
Eee oh oh, eee oh oh
Eee oh oh, eee oh oh
Eee oh oh, eee oh oh
Eee oh oh, eee oh oh
Eee oh oh, eee oh oh
Eee oh oh, eee oh oh
Eee oh oh, eee oh oh
Eee oh oh, eee oh oh
Every little thing
Every little thing
Every little thing
She does is magic, magic, magic
Magic, magic, magic
Ey oh, yo oh
Eee oh oh oh oh oh

[Verse 2 / Outro]
Do I have to tell the story
Of a thousand rainy days since we first met
It's a big enough umbrella
But it's always me
That ends up getting wet

"
