,name,album,artist,release date,length,popularity,lyrics
160,It's Alright - The Guvnor Mix,Walthamstow,East 17,1992-01-01,280961,51,"

Don't you worry, cos it's alright
Don't you worry, child of the night
Cos in the morning
Come with the new day sun
Love - an everlasting light
We are the seed of the new breed
We will succeed our time has come
We are the new
These words are true
Let the light of love shine through
It's alright (x3)
It's really alright
It's alright
It's really alright
Alright, alright
Everything's gonna be alright (x3)
Alright, alright it's ready alright
No don't be so sad
Cos love is by your side
No don't be so sad
Cos life is 2 short 2 live
No don't be so sad
I'll be mad if you're this
It's alright
The message that I give
We are the seed of the new breed
We will succeed our time has come
We are the new
These words are true
Let the light of love shine through
It's alright (x3)
It's really alright
It's alright
It's really alright
Alright, alright
Everything's gonna be alright (x3)
Alright, alright it's ready alright
Listen 2 me
Dreams can come true
Call out 2 love
It will answer you
4 get your trouble and smile
Let your heart speak awhile
Let the light of love shine through
We are the seed of the new breed
We will succeed our time has come
We are the new
These words are true
Let the light of love shine through
It's alright (x3)
It's really alright
It's alright
It's really alright
Take your nightmare
Change 2 dream
Flow in the rhythm like a stream
Fear no evil, fear no man
Open up the mind
And the beats goes bam
Rhythm rolling, running smooth
Just like a little love
Sent 2 soothe
Ease the pressure, let it all go
Don't be afraid let the feeling flow
We are the seed of the new breed
We will succeed our time has come
We are the new
These words are true
Let the light of love shine through
It's alright (x3)
It's really alright
It's alright
It's really alright
Alright, alright
Everything's gonna be alright (x3)
Alright, alright it's ready alright

"
161,Feel the heat of the night - Radio Edit,Feel the heat of the night,Masterboy,2006-01-23,221840,51,"

Refrain:
Feel the heat of the night
Everything's allright
Feel the power of my heart
Give me all your love
All you need is feel right now
All you need is feel right now
All you need is feel right now
All you need is feel my love
Rap 1
Jumpin', jumpin' up and down
From the top right to the ground
Free your soul and free your mind
Now set you free, right on time
It's weekend and it's party-time
Feel the heat and free your mind
Put your hands up in the air
And wave 'em like you just don't care
Feel the rhythm stay real tight
Feel the heat feel the night
Let the groove control your move
Shake your bud and make me hot
Party-people, party-dance
Shake your body wave your hands
You know how to do it right
Feel the heat of the night
Rap 2
Pumpin', stompin', people jumpin'
People dancing everywhere
The DJ's playing music loud
So wave your hands up in the air
Move your body shake your bud
The rhythm of the music's so hot
I see you do your turnaround
On the dancefloor up and down
Party, party, people party
Party people, party dance
Come on people move your body
Shake your body wave your hands
Sweat is dropping down all over my face
I feel your sex right in this place
You got to get this rhythm right
And feel the heat of the night

Refrain:
Feel the heat of the night
Everything's allright
Feel the power of my heart
Give me all your love
All you need is feel right now
All you need is feel right now
All you need is feel right now
All you need is feel my love

"
162,Old Pop in an Oak,Sex & Violins,Rednex,1994-08-12,212933,49,"

""Old pop in an oak, pop in an oak
Once you could hear the older sucker lingo show
Thought I ever gonna see my old pop in an oak
Ever gonna see his old pipe in a smoke

Old pop in an oak, pop in an oak
Once you could hear the older sucker lingo show
Thought I ever gonna see my old pop in an oak
Ever gonna see his old pipe in a smoke

Old pop in an oak, pop in an oak
Once you could hear the older sucker lingo show
Thought I ever gonna see my old pop in an oak
Ever gonna see his old pipe in a smoke

Old pop in an oak, pop in an oak
Once you could hear the older sucker lingo show
Thought I ever gonna see my old pop in an oak
Ever gonna see his old pipe in a smoke

Hey, hey, hey hey
Hey, hey, hey hey
Hey, hey, hey hey
Hey, hey

Our big daddy is always the leader
He is the family's captain and chief, but once
I choked when my 'snus' caught up in my throat
'Cause there was our pop in the oak

Old pop in an oak, pop in an oak
Once you could hear the older sucker lingo show
Thought I ever gonna see my old pop in an oak
Ever gonna see his old pipe in a smoke

Old pop in an oak, pop in an oak
Once you could hear the older sucker lingo show
Thought I ever gonna see my old pop in an oak
Ever gonna see his old pipe in a smoke

Hey, hey, hey hey
Hey, hey, hey hey
Hey, hey, hey hey
Hey, hey

Hey
Hey

Our big mama, she really had her guts go
When daddy put the barbeque on maximum
And caught her favorite pet, a skunk whose name's Garth
Short after our pop was up far

Old pop in an oak, pop in an oak
Once you could hear the older sucker lingo show
Thought I ever gonna see my old pop in an oak
Ever gonna see his old pipe in a smoke

Old pop in an oak, pop in an oak
Once you could hear the older sucker lingo show
Thought I ever gonna see my old pop in an oak
Ever gonna see his old pipe in a smoke

The Rednex shocking
The Rednex shocking
Yahoo!

Hey, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey, hey
Hey, hey, hey, hey, hey, hey, hey, hey

Old pop in an oak, pop in an oak
Once you could hear the older sucker lingo show
Thought I ever gonna see my old pop in an oak
Ever gonna see his old pipe in a smoke (woo-hoo!)

Old pop in an oak, pop in an oak
Once you could hear the older sucker lingo show
Thought I ever gonna see my old pop in an oak
Ever gonna see his old pipe in a smoke (woo-hoo!)

Hey, hey, hey hey
Hey, hey, hey hey
Hey, hey, hey hey
Hey, hey

Old pop in an oak, pop in an oak
Once you could hear the older sucker lingo show
Thought I ever gonna see my old pop in an oak
Ever gonna see his old pipe in a smoke""

"
163,Don't Turn Around,The Sign,Ace of Base,1993-12-24,230186,56,"

[Intro]
I will survive
Without you
Don't tell me that you wanna leave
Whoa, whoa, whoa, whoa
Whoa, whoa, whoa, whoa

[Verse 1]
If you wanna leave
I won't beg you to stay
And if you gotta go, darling
Maybe it's better that way

[Pre-Chorus]
I'm gonna be strong, I'm gonna gonna be fine
Don't worry about this heart of mine
Walk out that door, see if I care
Go on and go, but...

[Chorus]
Don't turn around
Cause you're gonna see my heart breaking
Don't turn around
I don't want you seeing me cry
Just walk away
It's tearing me apart that you're leaving
I'm letting you go
But I won't let you know
I won't let you know

[Post-Chorus]
Whoa, whoa, whoa, whoa
Whoa, whoa, whoa, whoa

[Verse 2]
I won't miss your arms around me
Holding me tight (holding me tight)
And if you ever think about me
Just know that I'll be alright (I'll be alright)

[Pre-Chorus]
I'm gonna be strong, I'm gonna gonna be fine
Don't worry about this heart of mine
I know I'll survive
I'll make it through
And I'll even learn to live without you

[Chorus]
Don't turn around
Cause you're gonna see my heart breaking
Don't turn around
I don't want you seeing me cry
Just walk away
It's tearing me apart that you're leaving
I'm letting you go
But I won't let you know

[Post-Chorus]
I wish I could scream out loud that I love you
I wish I could say to you: ""Don't go""

[Bridge]
As he walks away, he feels the pain getting strong
People in your life, they don't know what's going on
Too proud to turn around
He's gone

[Chorus]
Don't turn around
Cause you're gonna see my heart breaking
Don't turn around
I don't want you seeing me cry
Just walk away
It's tearing me apart that you're leaving
I'm letting you go

[Post-Chorus]
Baby, don't turn around!
Whoa, whoa, whoa, whoa
Don't turn around
Whoa, whoa, whoa, whoa
Just walk away (just walk away)
Whoa, whoa, whoa, whoa
It's tearing me apart that you're leaving
I'm letting you go
Don't turn around!
Whoa, whoa, whoa, whoa
Don't turn around
Whoa, whoa, whoa, whoa
Just walk away
Whoa, whoa, whoa, whoa

"
164,Go On Move (feat. The Mad Stuntman),Move It!,Reel 2 Real,1994-10-10,253333,27,"

Bibidy, bom bi bom, mek, house go mad
Bibidy, bom bi bom, mek, jazz go mad
Bibidy, bom bi bom, mek, house go mad
Bibidy, bom bi bom, mek, jazz go mad

Bibidy, bom bi bom, mek, house go mad
Bibidy, bom bi bom, mek, jazz go mad
Bibidy, bom bi bom, mek, house go mad
Bibidy bi bom, bibidy bi bom, bibidy bi bom, bibidy bi bom

Bibidy, bom bi bom, mek, house go mad
Bibidy, bom bi bom, mek, jazz go mad
Bibidy, bom bi bom, mek, house go mad
Bibidy, bom bi bom, mek, jazz go mad

Bibidy, bom bi bom, mek, house go mad
Bibidy, bom bi bom, mek, jazz go mad
Bibidy, bom bi bom, mek, house go mad
Bibidy bi bom, bibidy bi bom, bibidy bi bom, bibidy bi bom

Gwan, move, mek ya body groove
Gwan, move, ta da funky groove
Gwan, move, mek ya body groove
Gwan, move, ta da funky groove

Woman, shake, shake, shake ya body
Snake ya Body so de man can see
Woman, shake, shake, shake ya body
Snake ya Body so de man can see

Woman, move, move, move ya body
Move ya body so de man can see
Woman, move, move, move ya body
Move ya body so de man can see

Woman, original mad stuntman is a trinidadian
Have nuff style, have nuff pattern
All a de girls, me wah ya cooperation
Round de university and round de nation

Ya know dat Sonya, Jackie, and Karon them
Body look good
And them wine them bottom in America, Canada
And England

Move ya body gal, ya better move it in a motion
Woman, look cute, when them dance combination
All over the world, all over the nation
Body look sweet, when them a wine them botton

Winter, spring, summer and autumn
Up and down, up and down in a motion
I love it so much, it gives me commotion
Like them hips curves and patterns, wine ya body gal so, so

Gwan, move, mek ya body groove
Gwan, move, ta da funky groove
Gwan, move, mek ya body groove

Gwan, move, ta da funky groove

Move, move
(Reel 2 Real)

(Reel 2 Real)

Move ya body good, move ya body good
Move ya body, move ya body, move ya body
Move ya body good, move ya body good
Move ya body, move ya body, move ya body

Because, woman, look nice, and, woman, look sweet
Me love it when you move it, when you move it to the beat
Move it to the left, move it to the right
Move ya body, gal, me stay 'till daylight

(Bop, bop!) Jump up wave your hands
(Bop, bop!) Jump up wine ya bottom
(Bop, bop!) Jump up and move in motion
(Bop, bop!) Jump up and sing with stuntman

(Bop!) Gwan, Gwan, shake ya body!
(Bop, bop!) Jump up so de man can see
(Bop, bop!) Everybody them feeling happy
So jump around and join de party

Gwan, move, mek ya body groove
Gwan, move, ta da funky groove
Gwan, move, mek ya body groove
Gwan, move, ta da funky groove

Gwan, move (Bibidy, bom), mek ya body groove
Gwan, move (Bibidy, bom), mek ya body groove
Gwan, move (Bibidy, bom), mek ya body groove
Gwan, move (Bibidy, bom), mek ya body groove

Bibidy, bom bi bom, mek, house go mad
Bibidy, bom bi bom, mek, jazz go mad
Bibidy, bom bi bom, mek, house go mad
Bibidy, bom bi bom, mek, jazz go mad

Bibidy, bom bi bom, mek, house go mad
Bibidy, bom bi bom, mek, jazz go mad
Bibidy, bom bi bom, mek, house go mad
Bibidy bi bom, bibidy bi bom, bibidy bi bom, bibidy bi bom

(Reel 2 Real)
(Reel 2 Real)

Gwan, move, mek ya body groove
Gwan, move, ta da funky groove
Gwan, move (Bibidy, bom), mek ya body groove
Gwan, move (Bibidy, bom), ta da funky groove

"
165,No More (I Can't Stand It),To The Maxximum,Maxx,1994,281933,48,"

Break this, break that, don't break this heart in me
Come, I need you, girl, you are my reality
Come be my lover with your warm body
My raggamuffin heart feel so lonely
Bee bop balooba, my brain make boom
I'm sittin' all alone
I hope you come back soon
I love you, I want you, my girl, yes, I do
All that I want is you, that's true

No more, no more I can't stand it
No more, no more
No more, no more I can't stand it
No more, no more

He said, ""I'm gonna take you high
Gonna take you low
Gonna take you everywhere I go
Gonna take you high
Gonna take you low
But I can't stand it no, no more
No, no more
No, no more
No, no more.""

It's a love raggalove, what is my destiny?
Come, squeeze me tight and make feel irie
Don't make me feel like I'm nobody
Let the rhythm of your heart beat for Gary B
Bee bop balooba, my brain make boom
I feel like I'm lost with no headroom
I miss it to kiss it, my girl, yes, I do
All that I want is you, that's true

No more, no more I can't stand it
No more, no more
No more, no more I can't stand it
No more, no more

He said, ""I'm gonna take you high
Gonna take you low
Gonna take you everywhere I go
Gonna take you high
Gonna take you low
But I can't stand it no, no more
No, no more
No, no more
No, no more.""

No, no more
No, no more
No, no more

Is it what you like, what you want, what you're fighting for?
Or is it more?
Is it what you like, what you want, what you're fighting for?
No, no, no more

He said, ""I'm gonna take you high
Gonna take you low
Gonna take you everywhere I go
Gonna take you high
Gonna take you low
But I can't stand it no, no more
No, no more
No, no more
No, no more.""

"
166,Shine,Cool Summer Reggae,Aswad,2002-01-01,226466,53,"

Ooh aah ooh ooh ooh ooh aah
Ooh aah ooh ooh ooh ooh aah

(CHORUS:)
Come on and shine (shine), shine like a star (ah-ha)
Shining so bright (ah-ha) like the star that you are (ah-ha)
Oh oh oh oh shine (shine) into the future (ah-ha)
Spreading your light (ah-ha) wherever you are (ah-ha)

I burn like a fire left in the rain
As I run the race, oh yes I feel the pain
From the resistance I'm feeling the strain
Now the realization is that we are all born the same

(CHORUS)
I reach for the moon and I reach for the stars (ooh ooh ooh)
With the strength from within me yeah, the further and faster I run
Stretching my sinews to the bone (ooh)
Achieving all goals that I seek, I know I must do it alone (ooh ooh ooh)

(BRIDGE:)
When they said I'd never make it
I found strength from within (ooh)
'Cause it is there if you seek it
So you can get it if you really want so

Shine (shine), shine like a star (ah-ha)
Shining so bright (ah-ha) like the star that you are (ah-ha)
Oh oh oh oh shine (shine) into the future (ah-ha)
Spreading your light (ah-ha) wherever you are (ah-ha)

Oh oh oh oh shine
Shine, shine your light
Shine, shine your light, yes we're badder than bad
Nigel Benn, the warrior, called the dark destroyer
Eubank, simply the best, nobody alive can touch that
Linford Christle, say nobody alive can catch me
Moving like lightning with enough energy
Shine, shine your light, yes we're badder than bad
Shine, shine your light, yes we're badder than bad
Him a floating like a butterfly, the hurdling man
Yes, me a chat about Colin Jackson
The crowd is roaring, Ian Wright scoring
Boogie man a fe the mighty champion fe we (ooh ooh ooh)

(BRIDGE)
(Shine), shine like a star (ah-ha)
Shining so bright (ah-ha) like the star that you are (ah-ha)
Oh oh oh oh shine (shine) into the future (ah-ha)
Spreading your light (ah-ha) wherever you are (ah-ha)

(CHORUS)

"
167,This Is The Way - Radio Edit,Made In Sweden,E-Type,1994-01-01,235293,55,"

This, this is the way
This is the way I wanna live
I'm going through changes
This is the way I wanna live

From this day one noone going tell you
What I should do and what I should not
That ain't the way, the way that it shall be
Fight it all the way
So let them vultures prey on each other
Don't let them spoil it you've come this far
Coming out like a force of nature
This is the shape of things to come

This, this is the way
This is the way I wanna live
I'm going through changes (coming up, coming up)
This is the way I wanna live
This, this is the way
This is the way I wanna live
I'm going through changes (coming up, coming up)
This is the way I wanna live

Oh oh oh oh oh oh oh oh oh oh oh oh oh
Oh oh oh oh oh oh oh oh oh oh oh oh

So if you're feeling sort of down and out
Don't loose yor faith, wipe away the doubt
You must take a stand that's what it is about
If nothing else works just shout
You're no Baloney Homo Sapien
You're the original king of the hill again
Coming out like a force of nature
This is the shape of things to come

This, this is the way
This is the way I wanna live
I'm going through changes (coming up, coming up)
This is the way I wanna live
This, this is the way
This is the way I wanna live
I'm going through changes (coming up, coming up)
This is the way I wanna live

This, this is the way
This is the way I wanna live
I'm going through changes
This is the way I wanna live

So if you're feeling sort of down and out
Don't loose yor faith, wipe away the doubt
You must take a stand that's what it is about
If nothing else works just shout
You're no Baloney Homo Sapien
You're the original king of the hill again
Coming out like a force of nature
This is the shape of things to come

This, this is the way
This is the way I wanna live
I'm going through changes (coming up, coming up)
This is the way I wanna live
This, this is the way
This is the way I wanna live
I'm going through changes (coming up, coming up)
This is the way I wanna live

This, this is the way
This is the way I wanna live
I'm going through changes (coming up, coming up)
This is the way I wanna live

"
168,Things Can Only Get Better,On Vol.1,D:Ream,1993,258000,58,"

You can walk my path
You can wear my shoes
Let her talk like me
And be an angel too

But maybe
You ain't never gonna feel this way
You ain't never gonna know me
But I know you...
Teach you now that

Things can only get better
Can only get, can only get
They get on from here
You know, I know that
Things can only get better

I sometimes lose myself in me
I lose track of time
And I can't see the woods for the trees
You set them alight, burning the bridges as you go
I'm too weak to fight you
I got my personal health to deal with
And you say

Walk my path
Wear my shoes
Talk like me
I'll be an angel and

(CHORUS:)
Things can only get better
Can only get better
Now I've found you
(That means me)
(Will you teach me now)
Things can only get better
Can only get better
Now I've found you

And you and you...
You... show me prejudice and greed
You show me how
I must learn to deal with this disease
I look at things now
In a different light than I did before
I found the cause
And I think that you could be my cure
So teach me to

Walk your path
Wear your shoes
Talk like that
I'll be an angel too

(chorus)
Things can only get, can only get
Things can only get, can only get
Things can only get, can only get
Things can only get, can only get

(chorus)

"
169,Voodoo People,Music for the Jilted Generation,The Prodigy,1994-04-04,387066,0,"

Magic people, Voodoo people!

The Voodoo, who do
What you don't dare do, people

The Voodoo!

The Voodoo, who do
What you don't dare do, people
The Voodoo, who do
What you don't dare do, people

The Voodoo!

The Voodoo, who do
What you don't dare do, people
The Voodoo, who do
What you don't dare do, people

Magic people, magic people
Voodoo people, magic people
Magic people, magic people
Voodoo people, magic people
Magic people, magic people
Voodoo people, magic people
Magic people, magic people
Voodoo people
Voodoo!

"
170,Let the Dream Come True,There Is a Party,DJ BoBo,1994-10-28,241066,58,"

[Hook]
Not a broken heart, now we're gonna start
It's for me and you, let the dream come true
Not a broken heart, now we're gonna start
It's for me and you, let the dream come true
What I'm gonna do without you, let the dream come true
Not a broken heart, now we're gonna start
It's for me and you, let the dream come true
Let the dream come true, let the dream come true

[Verse 1]
Kick it, tip it, flip it, sip it, shake your budy 'round, get wicked
Use the door get on the floor, I still got more for you to store
Get on your feet, it's treated unique just feel the heat and get back to the beat
Rube dup, rube dup, rube dup, rube dup jump and shake your body, wine it up
Everybody shake your body DJ Bobo starts the party
Up and down, here we go don't look back, just let it flow
Up and down, don't loose your crown what goes up must come once down
Now hold tight, everythings's alright, there's no need to fight tonight

[Hook]
Not a broken heart, now we're gonna start
It's for me and you, let the dream come true
Not a broken heart, now we're gonna start
It's for me and you, let the dream come true
What I'm gonna do without you, let the dream come true
Not a broken heart, now we're gonna start
It's for me and you, let the dream come true
Let the dream come true

[Verse 2]
It's a break, I don't mean a fake, open your ears, it's not a mistake
The music is strong and I made these rhymes, partytime cause the time is mine
So let's go down, down on the floor, I wanna give you what you are waitin' for
You know what you want and you want it now
You know what you want when you hear the sound
Swing your body and have some fun, now you're on the run
This track has just begun it's done for fun and hits you like a gun
Jump up and down, toss and turn right to the ground before you burn
Pump the bass right in your face, just in case we start the race

[Hook]
Not a broken heart, now we're gonna start
It's for me and you, let the dream come true
Not a broken heart, now we're gonna start
It's for me and you, let the dream come true
What I'm gonna do without you, let the dream come true
Not a broken heart, now we're gonna start
It's for me and you, let the dream come true

[Verse 3]
First I waited, then created, didn't debate it, just made it
The feeling is strong, so keep coming on
With the bass and the drums there's nothing wrong
Now get on up, take your shoes, swing your body, get wild and loose
One, two, three, four, tippin' and tappin', slippin' and slappin', there's no stoppin'

[Hook]
Not a broken heart, now we're gonna start
It's for me and you, let the dream come true
Not a broken heart, now we're gonna start
It's for me and you, let the dream come true
What I'm gonna do without you, let the dream come true
Not a broken heart, now we're gonna start
It's for me and you, let the dream come true
Let the dream come true, let the dream come true

"
171,Get A Way,To The Maxximum,Maxx,1994,226773,58,"

Come with me baby, give me something irie
Me born and raise in the New York City
In the dance hall, on the dance hall, on the dance floor
We do the ragga dance mana
Ragga man, yes, it is a ragga man jam
People drinking champagne fun full of fashion
Pump it up start to swing your body
While you listen to the music jump up and party

Ragga this, ragga that and a rabba-dub style
Feeling OK, me feeling so irie
I'm a white man, I'm a white man
Ragga with me and get ready to dance man
Boom shakalak truly open your mind
I'm the white ragga man, baby, one of a kinda
Ragga man, yes, gonna make my day
Open your mind, I'm your get-a-way

Get-a-way, get-a-way
You're my get-a-way
Get-a-way, baby
I wanna break out
Get-a-way, get-a-way
You're my get-a-way
Get-a-way, get-a-way

Biribiribi, me feeling irie
Come back again, with the sign of a party
On the party, I'm the dance man
Flipping around to the ragga man style
Drinking champagne full of fashion
Party people to the ragga dance mana
In the club man, on the dance floor
Everybody do the ragga dance mana

Get-a-way, get-a-way
You're my get-a-way
Get-a-way, baby
I wanna break out
Get-a-way, get-a-way
You're my get-a-way
Get-a-way, get-a-way

I need you night and day
Baby, I need you
Yes, you're my get-a-way
Take it night, night and day
I wanna break up now
You're my get-a-way
I need you night and day
Get-a-way, get-a-way

Do it, do it, baby
Do it night and day
Do it, do it, baby
You're my get-a-way

Get-a-way, get-a-way
You're my get-a-way
Get-a-way, baby
I wanna break out
Get-a-way, get-a-way
You're my get-a-way
Get-a-way, get-a-way

Get-a-way, get-a-way
You're my get-a-way
Get-a-way, baby
I wanna break out
Get-a-way, get-a-way
You're my get-a-way
Get-a-way, get-a-way

"
172,The Real Thing - Radio Edit,The Real Thing (Radio Edit),Tony Di Bart,1994-04-04,215066,41,"

(If I can't have you)
(Got to be you)
(Real thing)
(If I can't have you)
(Got to be you)
(Real thing)

Come on stay tonight
Come on soothe my mind
Oh honey (got to be you, real thing)

I've been holdin' on
I've been lookin' for the real thing
Waitin' patiently but I never stopped believin'
Say I'm chasin' rainbows livin' in a dream
Girl I kept my fantasy I'm never givin' in
I'll tell you why, oh why

If I can't have you
I don't want nobody baby
Girl it's got be you
Oh I need the real thing
If I can't have you
I don't want nobody baby
Girl it's got be you
I don't need no substitute
I need the real thing

Had a part-time love
But I never fell completely
But when you touch me there
Ooh you get me reelin' yes you do
Can I dare to wonder
If it could be you
Girl you set my heart on fire
When I dream of you
I wanna fly, oh so very high

If I can't have you
I don't want nobody baby
Girl it's got be you
Oh I need the real thing
If I can't have you
I don't want nobody baby
Girl it's got be you
I don't need no substitute
I need the real thing

(If I can't have you)
(Got to be you)
(Real thing)
Come on stay tonight
Come on soothe my mind oh honey
(got to be you, real thing)
Come on stay tonight
Come on soothe my mind oh honey
(got to be you, real thing)

"
173,The Summer Is Magic - Radio Mix,The Summer Is Magic - Ep,Playahitty,1994-06-21,236666,56,"

The summer is magic, is magic oh oh oh
The summer is magic
You have to imagine, imagine oh oh oh
The summer is magic
You are holding her so tight
Finally she's yours
The summer's giving you more
And everyhting's allright
Now you're fool .... meaning
What..... adventuries
You're gonna tell your best friends
You're gonna wake up singing
The summer is magic, is magic oh oh oh
The summer is magic
You have to imagine, imagine oh oh oh
The summer is magic
In the disco i was after
She pull her hands no speech
She give a winter finally
And burn and still to laughter
She is dancing with the d.j.,
She's so insovering
In summer do you think
Ain't it a lovely day
The summer is magic, is magic oh oh oh
The summer is magic
You have to imagine, imagine oh oh oh
The summer is magic
The summer is magic, is magic oh oh oh
The summer is magic
You have to imagine, imagine oh oh oh
The summer is magic
(...)
Oh-oh-oh, oh oh oh
Oh-oh-oh, oh oh oh
The summer is magic, is magic oh oh oh
The summer is magic
You have to imagine, imagine oh oh oh
The summer is magic
The summer is magic, is magic oh oh oh
The summer is magic
You have to imagine, imagine oh oh oh
The summer is magic
The summer is magic, is magic oh oh oh
The summer is magic
You have to imagine, imagine oh oh oh
The summer is magic
The summer is magic, is magic oh oh oh
The summer is magic
You have to imagine, imagine oh oh oh
The summer is magic

"
174,Sweet Dreams,Greatest Hits,La Bouche,2007,204586,61,"

[Chorus]
Sweet dreams of rhythm and dancing
Sweet dreams of passion through the night
Sweet dreams are taking over
Sweet dreams of dancing through the night

[Verse 1]
I wanna get into motion
A better devotion
So I can make it through the night
So the music is playin
You know what Im saying
Now everything will be alright

[Chorus]
Sweet dreams of rhythm and dancing
Sweet dreams of passion through the night
Sweet dreams are taking over
Sweet dreams of dancing through the night

[Bridge]
Hola hola eh, hola hola eh
Hola hola eh, hola hola eh

[Verse 2]
Rhythm is a creation a better sensation
That will lead you through the night
When your body is movin the music is groovin
I want to take you home tonight

[Rap]
Keep dancin hard
Give this groove more feeling
Dance trance dance more dealing
In out up down all around
On the dance floor gettin down
Take time just to show them who
We can make your body move
Totally, yes the partys started
Sweet dreams keep comin harder

[Chorus]
Sweet dreams of rhythm and dancing
Sweet dreams of passion through the night
Sweet dreams are taking over
Sweet dreams of dancing through the night

[Bridge to Fade]
Hola hola eh, hola hola eh
Hola hola eh, hola hola eh

"
175,"Set The World On Fire - 7"" Version",Made In Sweden,E-Type,1994-01-01,224506,43,"

So I am what I am, what I feel cannot be wrong
This is the way that I feel and Im coming on strong
Were talking hundreds and thousands
With potential to stay but only one with quality
Can turn the loneliness away, com folla mi
One is a wonder
One is a wonder
But only one is a wonder
One is a wonder
Set the world on fire
Ill do anything to get what I want
Aim even higher
Ill do anything to be the one
So Im cruising round the continent to see what I can find
A lot of fangs but I refuse to be a slave to the ground
Were talking gadda-da-vida, honey now the deed is done
And if youre in, youve got to show me
That you really are the one, com folla mi
One is a wonder
One is a wonder
But only one is a wonder
One is a wonder
(Im gonna)
Set the world on fire
Ill do anything to get what I want
(Im gonna)
Aim even higher
Ill do anything to be the one

"
176,Baby Baby,The Rhythm of the Night,Corona,1994,228013,56,"

Baby baby, baby baby, baby baby, baby baby, baby baby

I wanna roll inside your soul
To know the things that you need and feel
Everytime that you're by my side
I can't get serious, because you got me

Cold chill down on my spine
No no more tears, show me a smile
Cold chill down on my spine
No no more tears, show me a smile

Baby baby, why can't we just stay together, yeh yeh yeh
Baby baby, why can't we just stay together, yeh yeh yeh
Baby baby, why can't we just stay together, yeh yeh yeh
Baby baby, why can't we just stay together, yeh yeh yeh

Deep inside I know you need it
Just let it out and get it on, you gotta feel it
Every time that you're by my side
Just think it over, I'll make you glad

Cold chill down on my spine
No no more tears, show me a smile
Cold chill down on my spine
No no more tears, show me a smile

Baby baby, why can't we just stay together, yeh yeh yeh
Baby baby, why can't we just stay together, yeh yeh yeh

Baby baby
Baby baby
Baby baby baby baby baby

Cold chill down on my spine
No no more tears, show me a smile
Cold chill down on my spine
No no more tears, show me a smile

Baby baby, why can't we just stay together, yeh yeh yeh
Baby baby, why can't we just stay together, yeh yeh yeh
Baby baby, why can't we just stay together, yeh yeh yeh
Baby baby, why can't we just stay together, yeh yeh yeh

Baby baby
Baby baby
Baby baby
Baby baby
Baby baby
Baby baby
Baby baby
Baby baby
Baby baby
Baby baby
Baby baby
Why can't we just stay together, yeh yeh yeh

"
177,Doop - dooper than doop,The doop eepee,Doop,2011-01-19,188307,37,"

[Instrumental]

"
178,Saturday Night - Radio Mix,Saturday Night Single,Whigfield,1994-09-19,247405,65,"

Dee Dee Na Na Na

Saturday night
I feel the air is getting hot
Like you baby
I'll make you mine
You know I'll take you to the top
I'll drive you crazyDas_Modul:Computerliebe

Saturday night, dance!
I like the way you move
Pretty baby
It's party time and
Not one minute we can lose
Be my baby

Da ba da dan dee dee dee da
Nee na na na - be my baby
Da ba da dan dee dee dee da
Nee na na na - Pretty baby

Saturday night
I feel the air is getting hot
Like you baby
I'll make you mine
You know I'll take you to the top
I'll drive you crazy

Saturday night, dance!
I like the way you move
Pretty baby
It's party time and
Not one minute we can lose
Be my baby

Saturday night, dance!
I like the way you move
Pretty baby
It's party time and
Not one minute we can lose
Be my baby - ooh ooh

Saturday - saturday
Saturday night
Saturday night
...De dee na na na

"
179,It's a Rainy Day,Ice 'n' Green,Ice Mc,1994-01-01,255400,54,"

[Intro: Alexia and Ice MC]
Eh, eh
Do you remember
Before the rain came down
You were so full of life
So bring that right back round
It's a rainy day
It's a rainy day
It's a rainy day
It's a rainy day
Eh, eh

[Verse 1: Ice MC]
Billy was a youth on the way to school
Hum an him bredin
Deh ina everything togeda
Gyal dem catchin'
Go ina di club a night time
Bubblin' pan di rydim
After the school year

[Verse 2: Ice MC]
Done Billy did loose sight of him
Many many time pas by
An him hear
Him friend hustin'
Drop ina di trap fi di double
An him recieve bullit
Billy feel bad bredin dead an bury

[Chorus: Alexia]
It's a rainy day
Yeah the sun will shine
It's a rainy day
It's a rainy day
It's a rainy day
It will turn out right
It's a rainy day
It's a rainy day
Yeah

[Verse 3: Ice MC]
What a very terable thing
When the family dem strugglin'
Billy is another example
Of what rainy day bring
Better uno cool an calm
Over di sufferin'
Live up
Di life cah lafe worth di livin

[Chorus: Alexia]
It's a rainy day
Yeah the sun will shine
It's a rainy day
It's a rainy day
It's a rainy day
It will turn out right
It's a rainy day
It's a rainy day
Yeah

[Bridge: Ice MC]
Yes da bad times in life is like a telephone
You never know when it ago ring
But when it ring
Just pick it up an receive
When you finish
Put down the receiver and carry on
'Cause the sun will always shine

[Interlude: Alexia]
It's a rainy day
Yeah the sun will shine
It's a rainy day, Oh!

[Chorus: Alexia]
It's a rainy day
It's a rainy day
Yeah the shine will shine
It's a rainy day
It's a rainy day
It's a rainy day
It will turn out right
It's a rainy day
It's a rainy day
Yeah

"
