,name,album,artist,release date,length,popularity,lyrics
424,Who Says You Can't Go Home,Have A Nice Day,Bon Jovi,2005-01-01,280640,43,"

[Verse 1]
I spent 20 years trying to get out of this place
I was looking for something I couldn't replace
I was running away from the only thing I've ever known
Like a blind dog without a bone
I was a gypsy lost in the twilight zone
I hijacked a rainbow and crashed into a pot of gold
I been there, done that and I ain't looking back on the seeds I've sown
Saving dimes, spending too much time on the telephone
Who says you can't go home?

[Chorus]
Who says you can't go home?
There's only one place they call me one of their own
Just a hometown boy, born a rolling stone
Who says you can't go home?
Who says you can't go back?
Been all around the world and as a matter of fact
There's only one place left I want to go
Who says you can't go home?
It's alright, it's alright, it's alright, it's alright, its alright

[Verse 2]
I went as far as I could, I tried to find a new face
There isn't one of these lines that I would erase
I lived a million miles of memories on that road
With every step I take I know that I'm not alone
You take the home from the boy, but not the boy from his home
These are my streets, the only life I've ever known
Who says you can't go home

[Chorus]
Who says you can't go home?
There's only one place they call me one of their own
Just a hometown boy, born a rolling stone
Who says you can't go home?
Who says you can't go back?
Been all around the world and as a matter of fact
There's only one place left I want to go
Who says you can't go home?
It's alright, it's alright, it's alright, it's alright, its alright

[Verse 3]
I been there, done that and I ain't looking back
It's been a long long road
Feels like I never left, that's how the story goes
It doesn't matter where you are, it doesn't matter where you go
If it's a million miles aways or just a mile up the road
Take it in, take it with you when you go
Who says you can't go home?

[Chorus]
Who says you can't go home?
There's only one place they call me one of their own
Just a hometown boy, born a rolling stone
Who says you can't go home?
Who says you can't go back?
Been all around the world and as a matter of fact
There's only one place left I want to go
Who says you can't go home?
It's alright, it's alright, it's alright, it's alright, its alright
It's alright, it's alright, it's alright, it's alright, its alright
Who says you can't go home?
Who says you can't go home?

"
425,Precious,Playing the Angel (Deluxe),Depeche Mode,2005-10-13,250160,60,"

[Verse 1]
Precious and fragile things
Need special handling
My God, what have we done to you?
We always tried to share
The tenderest of care
Now look what we have put you through

[Chorus]
Things get damaged, things get broken
I thought we'd manage
But words left unspoken left us so brittle
There was so little left to give

[Verse 2]
Angels with silver wings
Shouldn't know suffering
I wish I could take the pain for you
If God has a master plan
That only He understands
I hope it's your eyes He's seeing through

[Chorus]
Things get damaged, things get broken
I thought we'd manage
But words left unspoken left us so brittle
There was so little left to give

[Interlude]

[Verse 3]
I pray you learn to trust
Have faith in both of us
And keep room in your hearts for two

[Chorus]
Things get damaged, things get broken
I thought we'd manage
But words left unspoken left us so brittle
There was so little left to give

"
426,Come Back Down,Lifehouse,Lifehouse,2005-03-22,274640,43,"

[Verse 1]
Staring right back in the face
A memory can't be erased
I know, because I tried
Start to feel the emptiness
And everything I'm gonna miss
I know, that I can't hide
All this time is passing by

[Chorus 1]
I think it's time to just move on

[Chorus 2]
When you come back down
If you land on your feet
I hope you find a way to make it back to me
When you come around
I'll be there for you
Don't have to be alone with what you're going through

[Verse 2]
Start to breathe and fake a smile
It's all the same after a while
I know, that you are tired
Carrying the ones you lost
A picture frame with all the thoughts
I know, you hold inside
I hope that you can find your way back
To the place where you belong

[Chorus 2]

[Verse 3]
You're coming back down
You say you feel lost can I help you find it
When you come around
From time to time we all are blinded
You're coming back down
You don't have to tell me what you're feeling
I know what you're going through
I won't be the one that lets go of you

[Chorus 1]

[Chorus 2][x2]

"
427,Daft Punk Is Playing at My House,LCD Soundsystem,LCD Soundsystem,2005-01-24,314556,59,"

[Verse 1]
Well Daft Punk is playing at my house, my house
I'll show you the ropes kid, show you the ropes
I got a bus and a trailer at my house, my house
I'll show you the ropes kid, show you the ropes
I bought fifteen cases for my house, my house
All the furniture is in the garage
Well Daft Punk is playing at my house, my house
You got to set them up kid, set them up

[Chorus]
You got to set 'em up, ooh ooh yeah
You got to set 'em up, ooh ooh yeah
You got to set them up, set them up

[Verse 2]
Well Daft Punk is playing at my house, my house
I waited 7 years and 15 days
There's every kid for miles at my house, my house
And the neighbors can't call the police
There's a fist fight brewin' at my house, my house
Because the jocks can't get in the door
When Daft Punk is playing at my house, my house
You got to set them up kid, set them up

[Chorus]
You got to set 'em up, ooh ooh yeah
You got to set 'em up, ooh ooh yeah
You got to set them up, set them up
You got to set 'em up, ooh ooh yeah
You got to set 'em up, ooh ooh yeah
You got to set them up, set them up

[Verse 3]
Well everybody's lined up in my house, my house
And Sarah's girlfriend is working the door
Got everybody's PA in my house, my house
All the robots descend from the bus
There's a freak out brewing in my house, my house
In the basement
'Cause Daft Punk is playing in my house, my house
You got to set them up kid, set them up

[Chorus]
You got to set 'em up, ooh ooh yeah
You got to set 'em up, ooh ooh yeah
You got to set them up, set them up
You got to set 'em up, ooh ooh yeah
You got to set 'em up, ooh ooh yeah
You got to set them up, set them up

[Outro]
And never, never let them go
No never, never, never let them go
Never, never, never let them go
Let 'em go
Never, never, never let them go
Oh never, never, never let them go
Never, never, never let them go
Let them go
Downtown

"
428,Burn The Witch,Lullabies To Paralyze,Queens of the Stone Age,2005-01-01,215320,47,"

[Intro]
Burn the witch
Burn the witch
Burn the witch
Burn the witch

[Verse 1]
Holding hands
Skipping like a stone
On our way
To see what we have done
The first to speak
Is the first to lie
The children cross
Their hearts and hope to die

[Chorus 1]
Bite your tongue
Swear to keep your mouth shut

[Verse 2]
Ask yourself
Will I burn in Hell?
Then write it down
And cast it in the well
There they are
The mob it cries for blood
To twist the tale
Into fire wood
Fan the flames
With a little lie
Then turn your cheek
Until the fire dies
The skin it peels
Like the truth, away
What it was
I will never say

[Chorus 2]
Bite your tongue
Swear to keep your mouth shut
Make up something
Make up something good

[Outro]
Holding hands
Skipping like a stone
Burn the witch
Burn to ash and bone
Burn the witch
Burn to ash and bone
Burn the witch
Burn to ash and bone

"
429,Fix You,X&Y,Coldplay,2005-06-07,295533,79,"

[Verse 1: Chris Martin]
When you try your best, but you don't succeed
When you get what you want, but not what you need
When you feel so tired, but you can't sleep
Stuck in reverse
And the tears come streaming down your face
When you lose something you can't replace
When you love someone, but it goes to waste
Could it be worse?

[Chorus: Chris Martin, Chris Martin & Will Champion]
Lights will guide you home
And ignite your bones
And I will try to fix you

[Verse 2: Chris Martin]
And high up above or down below
When you're too in love to let it go
But if you never try, you'll never know
Just what you're worth

[Chorus: Chris Martin & Will Champion]
Lights will guide you home
And ignite your bones
And I will try to fix you

[Instrumental Bridge]

[Breakdown: Chris Martin, Jonny Buckland, Guy Berryman & Will Champion]
Tears stream down your face
When you lose something you cannot replace
Tears stream down your face, and I
Tears stream down your face
I promise you I will learn from my mistakes
Tears stream down your face, and I

[Chorus: Chris Martin]
Lights will guide you home
And ignite your bones
And I will try to fix you

"
430,Walk Away,You Could Have It So Much Better,Franz Ferdinand,2005-10-03,220346,55,"

[Verse 1]
I swapped my innocence for pride
Crushed the end within my stride
Said I'm strong now I know that I'm a leaver
I love the sound of you walking away
You walking away
Mascara bleeds a blackened tear, oh

[Bridge 1]
And I am cold, yes, I'm cold
But not as cold as you are
I love the sound of you walking away
You walking away
I love the sound of you walking away
Walking away, hey, hey

[Pre-Chorus 1]
Why don’t you walk away?
Why don’t you walk away?
Why don't you walk away?

[Chorus 1]
No buildings will fall down
Don't you walk away
No quake will split the ground
Won't you walk away?
The sun won't swallow the sky
Won't you walk away?
Statues will not cry
Don't you walk away
Why don’t you walk away?
Why don’t you walk away?
Why don’t you walk away? Hey

[Verse 2]
I cannot stand to see those eyes
As apologies may rise
I must be strong, stay an unbeliever
And love the sound of you walking away
You walking away
Mascara bleeds into my eye, oh

[Bridge 2]
And I’m not cold, I am old
At least as old as you are
La, la, la, la, la, la-la, la
La-la, la, la, la, la
La-la, la-la-la, la-la, la-la-la-la
La-la, la-la, la

[Pre-Chorus 2]
And as you walk away
Oh, as you walk away
And as you walk away

[Chorus 2]
My headstone crumbles down
As you walk away
The Hollywood wind's a howl
As you walk away
The Kremlin's falling
As you walk away
Radio 4 is static
As you walk away
Oh, as you walk away
Oh, as you walk away
Oh, as you walk away, hey

[Outro]
The stab of stiletto
On a silent night
Stalin smiles and Hitler laughs
Churchill claps Mao Tse-Tung on the back

"
431,Suddenly I See,Eye To The Telescope,KT Tunstall,2005-01-01,201706,69,"

[Verse 1]
Her face is a map of the world
Is a map of the world
You can see she's a beautiful girl
She's a beautiful girl

[Pre-Chorus]
And everything around her is a silver pool of light
The people who surround her feel the benefit of it
It makes you calm
She holds you, captivated in her palm

[Chorus]
Suddenly I see (Suddenly I see)
This is what I wanna be
Suddenly I see (Suddenly I see)
Why the hell it means so much to me
(Suddenly I see)
This is what I wanna be
Suddenly I see (Suddenly I see)
Why the hell it means so much to me

[Verse 2]
I feel like walking the world
Like walking the world
And you can hear she's a beautiful girl
She's a beautiful girl

[Pre-Chorus]
She fills up every corner like she's born in black and white
Makes you feel warmer
When you're trying to remember what you heard
She likes to leave you hanging on her word

[Chorus]
Suddenly I see (Suddenly I see)
This is what I wanna be
Suddenly I see (Suddenly I see)
Why the hell it means so much to me
(Suddenly I see)
This is what I wanna be
Suddenly I see (Suddenly I see)
Why the hell it means so much to me

[Bridge]
And she's taller than most
And she's looking at me
I can see her eyes looking from the page of a magazine
She makes me feel like I could be a tower
A big strong tower, yeah
The power to be, the power to give
The power to see, yeah, yeah (Suddenly I see)
She got the power to be, the power to give
The power to see, yeah, yeah (Suddenly I see)
She got the power to be, the power to give
The power to see, yeah, yeah, yeah (Suddenly I see)
She got the power to be, the power to give
The power to see, yeah, yeah (Suddenly I see)
She got the power to be, the power to give
The power to see, yeah, yeah

[Outro]
Suddenly I see (Suddenly I see)
This is what I wanna be
Suddenly I see (Suddenly I see)
Why the hell it means so much to me
(Suddenly I see)
This is what I wanna be
Suddenly I see (Suddenly I see)
Why the hell it means so much to me
Oh, oh, oh, yeah, yeah (Suddenly I see)
Suddenly I see (Suddenly I see)
Why the hell it means so much to me, yeah yeah (Suddenly I see)
Suddenly I see (Suddenly I see)
Why the hell it means so much to me

"
432,When You Were Young,Sam's Town,The Killers,2006-09-27,220426,74,"

[Chorus]
You sit there in your heartache
Waiting on some beautiful boy to
To save you from your old ways
You play forgiveness
Watch it now, here he comes
He doesn't look a thing like Jesus
But he talks like a gentlemen
Like you imagined
When you were young

[Verse 1]
Can we climb this mountain? I don't know
Higher now than ever before
I know we can make it if we take it slow
Let's take it easy
Easy now, watch it go
We're burning down the highway skyline
On the back of a hurricane that started turning
When you were young
When you were young

[Interlude]
And sometimes you close your eyes
And see the place where you used to live
When you were young

[Bridge]
They say the devil's water — it ain't so sweet
You don't have to drink right now
But you can dip your feet
Every once in a little while

[Chorus]
You sit there in your heartache
Waiting on some beautiful boy to
To save you from your old ways
You play forgiveness
Watch it now, here he comes
He doesn't look a thing like Jesus
But he talks like a gentlemen
Like you imagined
When you were young
(Talks like a gentleman)
(Like you imagined when)
When you were young

[Outro]
I said he doesn't look a thing like Jesus
He doesn't look a thing like Jesus
But more than you'll ever know

"
433,Chasing Cars,Eyes Open,Snow Patrol,2006-01-01,267960,68,"

[Intro]

[Verse 1]
We'll do it all
Everything
On our own
We don't need
Anything or anyone

[Chorus]
If I lay here
If I just lay here
Would you lie with me and just forget the world?

[Verse 2]
I don't quite know
How to say
How I feel
Those three words
Are said too much
They're not enough

[Chorus]
If I lay here
If I just lay here
Would you lie with me and just forget the world?
Forget what we're told
Before we get too old
Show me a garden that's burstin' into life

[Verse 3]
Let's waste time
Chasing cars
Around our heads
I need your grace
To remind me
To find my own

[Chorus]
If I lay here
If I just lay here
Would you lie with me and just forget the world?
Forget what we're told
Before we get too old
Show me a garden that's burstin' into life

[Bridge]
All that I am
All that I ever was
Is here in your perfect eyes, they're all I can see
I don't know where
Confused about how, as well
Just know that these things will never change for us at all

[Chorus]
If I lay here
If I just lay here
Would you lie with me and just forget the world?

[Outro]

"
434,Starlight,Black Holes and Revelations,Muse,2006-06-19,240213,71,"

[Verse 1]
Far away
This ship has taken me far away
Far away from the memories
Of the people who care if I live or die

Starlight
I will be chasing a starlight
Until the end of my life
I don't know if it's worth it anymore

[Chorus 1]
Hold you in my arms
I just wanted to hold
You in my arms

[Verse 2]
My life
You electrify my life
Let's conspire to ignite
All the souls that would die just to feel alive

[Chorus 2]
I'll never let you go
If you promise not to fade away
Never fade away

Our hopes and expectations
Black holes and revelations
Our hopes and expectations
Black holes and revelations

[Hook 1]
Hold you in my arms
I just wanted to hold
You in my arms

Far away
This ship has taken me far away
Far away from the memories
Of the people who care if I live or die

[Chorus 2]
I'll never let you go
If you promise not to fade away
Never fade away

Our hopes and expectations
Black holes and revelations, yeah
Our hopes and expectations
Black holes and revelations

[Chorus 1]
Hold you in my arms
I just wanted to hold
You in my arms

I just wanted to hold

"
435,Naive,Inside In / Inside Out,The Kooks,2006-01-01,203506,72,"

[Verse 1]
I'm not saying it was your fault
Although you could have done more
Oh, you're so naïve yet so
How could this be done
By such a smiling sweetheart?
Oh, and your sweet and pretty face
Is such an ugly word for something so beautiful
Oh, that every time I look inside

[Chorus]
I know she knows that I'm not fond of asking
True or false, it may be, well, she's still out to get me
And I know she knows that I'm not fond of asking
True or false, it may be, she's still out to get me

[Verse 2]
I may say it was your fault
Because I know you could have done more
Oh, you're so naïve, yet so
How could this be done
By such a smiling sweetheart?
Oh, and your sweet and pretty face
Is such an ugly word for something so beautiful
Will die every time I look inside

[Chorus]
I know she knows that I'm not fond of asking
And true or false, it may be, well, she's still out to get me
And I know she knows that I'm not fond of asking
True or false, it may be, she's still out to get me

[Verse 3]
So how could this be done
By such a smiling sweetheart?
Oh, you're so naïve, yet so
Is such an ugly thing for someone so beautiful
I'll die every time you're on his side

[Chorus]
I know she knows that I'm not fond of asking
True or false, it may be, well, she's still out to get me
And I know she knows that I'm not fond of asking
True or false, it may be, she's still out to get me

[Outro]
Just don't let me down, just don't let me down
Hold on to your kite
Just don't let me down, just don't let me down
Hold on to your kite, hey, girl, hold on
Just don't let me down, just don't let me down
Hold on to this kite, let it go
Just don't let me down, just don't let me down

"
436,Face Down,Don't You Fake It,The Red Jumpsuit Apparatus,2006-01-01,192000,74,"

[Verse 1]
Hey girl, you know you drive me crazy
One look puts the rhythm in my hand
Still, I'll never understand why you hang around
I see what's going down
Cover up with makeup in the mirror
Tell yourself, ""It's never gonna happen again""
You cry alone, and then
He swears he loves you

[Chorus]
Do you feel like a man when you push her around?
Do you feel better now, as she falls to the ground?
Well, I'll tell you my friend, one day this world's going to end
As your lies crumble down, a new life she has found

[Verse 2]
A pebble in the water makes a ripple effect
Every action in this world'll bear a consequence
If you wade around forever, you will surely drown
I see what's going down

[Pre-Chorus]
I see the way you go and say you're right again
Say you're right again, heed my lecture

[Chorus]
Do you feel like a man when you push her around?
Do you feel better now as she falls to the ground?
Well, I'll tell you my friend, one day this world's going to end
As your lies crumble down, a new life she has found

[Post-Chorus]
Face down in the dirt, she said, ""This doesn't hurt""
She said, ""I finally had enough""
Face down in the dirt, she said, ""This doesn't hurt""
She said, ""I finally had enough""

[Bridge]
One day she will tell you that she has had enough
It’s coming 'round again

[Chorus]
Do you feel like a man when you push her around?
Do you feel better now as she falls to the ground?
Well, I'll tell you my friend, one day this world's going to end
As your lies crumble down, a new life she has found
Do you feel like a man when you push her around?
Do you feel better now as she falls to the ground?
Well, I'll tell you my friend, one day this world's going to end
As your lies crumble down, a new life she has found

[Post-Chorus]
Face down in the dirt, she said, ""This doesn't hurt""
She said, ""I finally had enough""

"
437,Dani California,Stadium Arcadium,Red Hot Chili Peppers,2006-05-09,282160,75,"

[Produced by Rick Rubin]

[Verse 1: Anthony Kiedis]
Gettin' born in the state of Mississippi
Poppa was a copper and her momma was a hippie
In Alabama, she would swing a hammer
Price you gotta pay when you break the panorama
She never knew that there was  anything more than poor
What in the world, what does your company take me for?
Black bandana, sweet Louisiana
Robbin' on a bank in the state of Indiana
She's a runner, rebel and a stunner
On her merry way sayin', ""Baby, what you gonna—?""
Lookin' down the barrel of a hot metal .45
Just another way to survive

[Chorus: Anthony Kiedis]
California, rest in peace
Simultaneous release
California, show your teeth
She's my priestess, I'm your priest, yeah, yeah

[Verse 2: Anthony Kiedis]
She's a lover, baby and a fighter
Shoulda seen her comin' when it got a little brighter
With a name like Dani California
Day was gonna come when I was gonna mourn ya
A little loaded, she was stealin' another breath
I love my baby to death

[Chorus: Anthony Kiedis]
California, rest in peace
Simultaneous release
California, show your teeth
She's my priestess, I'm your priest, yeah, yeah

[Bridge: John Frusciante]
Who knew the other side of you?
Who knew what others died to prove?
Too true to say goodbye to you
Too true to say, say, say

[Verse 3: Anthony Kiedis]
Push the fader, gifted animator
One for the now and eleven for the later
Never made it up to Minnesota
North Dakota man was a gunnin' for the quota
Down in the Badlands, she was savin' the best for last
It only hurts when I laugh
Gone too fast

[Chorus: Anthony Kiedis]
California, rest in peace
Simultaneous release
California, show your teeth
She's my priestess, I'm your priest, yeah, yeah
California, rest in peace (Do svidaniya)
Simultaneous release (California)
California, show your teeth (Do svidaniya)
She's my priestess, I'm your priest, yeah, yeah

[Guitar Solo]

"
438,I Bet You Look Good On The Dancefloor,"Whatever People Say I Am, That's What I'm Not",Arctic Monkeys,2006-01-29,173680,71,"

[Verse 1]
Stop making the eyes at me
I'll stop making the eyes at you
What it is that surprises me
Is that I don't really want you to

[Pre-Chorus]
And your shoulders are frozen (Cold as the night)
Oh, but you're an explosion (You're dynamite)
Your name isn't Rio, but I don't care for sand
And lighting the fuse might result in a bang, b-b-bang-oh

[Chorus]
I bet that you look good on the dancefloor
I don't know if you're looking for romance or
I don't know what you're looking for
I said, I bet that you look good on the dancefloor
Dancing to electro-pop like a robot from 1984
Well, from 1984

[Verse 2]
I wish you'd stop ignoring me
Because it's sending me to despair
Without a sound, yeah, you're calling me
And I don't think it's very fair

[Pre-Chorus]
That your shoulders are frozen (Cold as the night)
Oh, but you're an explosion (You're dynamite)
Your name isn't Rio, but I don't care for sand
And lighting the fuse might result in a bang, b-b-bang-oh

[Chorus]
I bet that you look good on the dancefloor
I don't know if you're looking for romance or
I don't know what you're looking for
I said, I bet that you look good on the dancefloor
Dancing to electro-pop like a robot from 1984
Well, from 1984

[Bridge]
And no, there in't no love
No Montagues or Capulets
Just banging tunes and DJ sets and
Dirty dancefloors and dreams of naughtiness

[Chorus]
Well, I bet that you look good on the dancefloor
I don't know if you're looking for romance or
I don't know what you're looking for
I said, I bet that you look good on the dancefloor
Dancing to electro-pop like a robot from 1984
Said, from 1984

"
439,"Steady, As She Goes",Broken Boy Soldiers,The Raconteurs,2006,215266,56,"

[Verse 1]
Find yourself a girl and settle down
Live a simple life in a quiet town

[Refrain]
Steady as she goes (Steady as she goes)
Steady as she goes (Steady as she goes)
So steady as she goes

[Verse 2]
Your friends have shown a kink in the single life
You've had too much to think, now you need a wife

[Refrain]
Steady as she goes (Steady as she goes)
So steady as she goes (Steady as she goes)

[Chorus]
Well here we go again
You've found yourself a friend that knows you well
But no matter what you do
You'll always feel as though you tripped and fell

[Refrain]
So steady as she goes

[Verse 3]
When you have completed what you thought you had to do
And your blood's depleted to the point of stable glue
Then you'll get along
Then you'll get along

[Refrain]
Steady as she goes (Steady as she goes)
So steady as she goes (Steady as she goes)

[Chorus]
Well here we go again
You've found yourself a friend that knows you well
But no matter what you do
You'll always feel as though you tripped and fell

[Refrain]
So steady as she goes
Steady as she goes

[Bridge]
Settle for a world, neither up or down
(Settle for a world, neither up or down)
Sell it to the crowd that has gathered 'round
(Sell it to the crowd that has gathered 'round)
Settle for a girl, neither up or down
(Settle for a girl, neither up or down)
Sell it to the crowd that has gathered 'round
(Sell it to the crowd that has gathered 'round)

[Refrain]
So steady as she goes (Steady as she goes)
Steady as she goes (Steady as she goes)
Steady as she goes (Steady as she goes)
So steady as she goes (Steady as she goes)

[Outro]
Steady as she goes, are you steady now?
Steady as she goes, are you steady now?
Steady as she goes, are you steady now?
Steady as she goes, are you steady now?
Steady as she goes

"
440,You Only Live Once,First Impressions Of Earth,The Strokes,2006-01-03,189226,69,"

[Verse 1]
Some people think they're always right
Others are quiet and uptight
Others, they seem so very nice-nice-nice-nice, oh
Inside they might feel sad and wrong, oh no
Twenty-nine different attributes
Only seven that you like, oh
Twenty ways to see the world, oh
Twenty ways to start a fight, oh

[Chorus]
Oh, don't, don't, don't get up
I can't see the sunshine
I'll be waiting for you, baby
'Cause I'm through
Sit me down
Shut me up
I'll calm down
And I'll get along with you

[Verse 2]
Oh, men don't notice what they got
Oh, women think of that a lot
One thousand ways to please your man, oh
Not even one requires a plan, I know
And countless odd religions too
It doesn't matter which you choose, oh no
One stubborn way to turn your back, oh
This I've tried and now refuse, oh

[Chorus]
Oh, don't, don't, don't get up
I can't see the sunshine
Oh, I'll be waiting for you, baby
'Cause I'm through
Sit me down
Shut me up
I'll calm down
And I'll get along with you, alright

[Outro]
Shut me up
Shut me up
And I'll get along with you

"
441,Read My Mind,Sam's Town,The Killers,2006-09-27,246840,68,"

[Verse 1]
On the corner of Main Street
Just tryna keep it in line
You say you wanna move on and
You say I'm falling behind
Can you read my mind?
Can you read my mind?

[Verse 2]
I never really gave up on
Breaking out of this two-star town
I got the green light, I got a little fight
I'm gonna turn this thing around
Can you read my mind? (Oooh)
Can you read my mind? (Oooh)

[Chorus]
The good old days, the honest man
The restless heart, the Promised Land
A subtle kiss that no one sees
A broken wrist and a big trapeze
Oh, well, I don't mind if you don't mind
'Cause I don't shine if you don't shine
Before you go, can you read my mind?

[Verse 3]
It’s funny how you just break down
Waiting on some sign
I pull up to the front of your driveway
With magic soaking my spine
Can you read my mind? (Oooh)
Can you read my mind? (Oooh)

[Chorus]
The teenage queen, the loaded gun
The drop dead dream, the Chosen One
A southern drawl, a world unseen
A city wall and a trampoline
Oh, well, I don't mind, if you don't mind
'Cause I don't shine if you don't shine
Before you jump, tell me what you find
When you read my mind

[Bridge]
Slipping in my faith until I fall
He never returned that call
Woman, open the door, don't let it sting
I wanna breathe that fire again
She said, ""I don't mind, if you don't mind (I don't mind, if you don't mind)
'Cause I don't shine if you don't shine"" (I don't shine if you don't shine)
Put your back on me, put your back on me (I don't mind, if you don't mind)
Oh, put your back on me
Oooh

[Outro]
The stars are blazing like rebel diamonds cut out of the sun
Can you read my mind? (Oooh oooh)

"
442,Whistle For The Choir,Costello Music,The Fratellis,2006-01-01,215813,35,"

[Verse 1]
Well it's a big, big city and it's always the same
Can never be too pretty, tell me your name
Is it out of line if I were simply bold and say ""Would you be mine?""
Because I may be a beggar and you may be the queen
I know I may be on a downer, I'm still ready to dream
Though it's three o'clock, the time is just the time it takes for you to talk

[Hook]
So if you're lonely
Why'd you say you're not lonely?
Oh you're a silly girl, I know I heard it so
It's just like you to come and go
And know me, no you don't even know me
You're so sweet to try, oh my, you caught my eye
A girl like you is just irresistible

[Verse 2]
Well it's a big, big city and the lights are all out
But it's as much as I can do you know to figure you out
And I must confess
My heart's in broken pieces and my head's a mess
And it's 4 in the morning and I'm walking along
Beside the ghost of every drinker here who's ever done wrong
And it's you, woo-hoo, that's got me going crazy for the things you do

[Hook]
So if you're crazy, I don't care, you amaze me
But you're a stupid girl, oh me, oh my, you talk
I die, you smile, you laugh, I cry
And only, a girl like you could be lonely
And it's a crying shame, if you would think the same
A boy like me is just irresistible

[Outro]
So if you're lonely, why'd you say you're not lonely
Oh you're a silly girl, I know I heard it so
It's just like you to come and go
And know me, no you don't even know me
You're so sweet to try, oh my, you caught my eye
A girl like you is just irresistible

"
443,Supermassive Black Hole,Black Holes and Revelations,Muse,2006-06-19,212439,76,"

[Verse 1]
Ooh, baby, don't you know I suffer?
Ooh, baby, can't you hear me moan?
You caught me under false pretenses
How long before you let me go?

[Pre-Chorus]
Oooooooooooooh, you set my soul alight
Oooooooooooooh, you set my soul alight

[Chorus]
Glaciers melting in the dead of night
And the superstar's sucked into the supermassive
(Ooooooooooooh, you set my soul alight)
Glaciers melting in the dead of night
And the superstar's sucked into the...
(Ooooooooooooh, you set my soul...)
Into the supermassive

[Verse 2]
I thought I was a fool for no one
But ooh, baby, I'm a fool for you
You're the queen of the superficial
And how long before you tell the truth?

[Pre-Chorus]
Oooooooooooooh, you set my soul alight
Oooooooooooooh, you set my soul alight

[Chorus]
Glaciers melting in the dead of night
And the superstar's sucked into the supermassive
(Ooooooooooooh, you set my soul alight)
Glaciers melting in the dead of night
And the superstar's sucked into the...
(Ooooooooooooh, you set my soul...)
Into the supermassive

[Bridge]
Supermassive black hole
Supermassive black hole
Supermassive black hole
Supermassive black hole

[Guitar Solo]

[Chorus]
Glaciers melting in the dead of night
And the superstar's sucked into the supermassive
Glaciers melting in the dead of night
And the superstar's sucked into the...
Into the supermassive

[Chorus]
Glaciers melting in the dead of night
And the superstar's sucked into the supermassive
(Ooooooooooooh, you set my soul alight)
Glaciers melting in the dead of night
And the superstar's sucked into the...
(Ooooooooooooh, you set my soul...)
Into the supermassive

[Outro]
Supermassive black hole
Supermassive black hole
Supermassive black hole
Supermassive black hole

"
444,Tell Me Baby,Stadium Arcadium,Red Hot Chili Peppers,2006-05-09,247666,64,"

[Verse 1: Anthony Kiedis]
They come from every state to find
Some dreams were meant to be declined
Tell the man, what did you have in mind?
“What have you come to do?”
No turning water into wine
No learning while you're in the line
I'll take you to the broken sign
You see, the lights are blue

[Bridge: Anthony Kiedis]
Come and get it, lost it at the city limit
Say goodbye, 'cause they will find a way to trim it
Everybody lookin' for a silly gimmick
Gotta get away, can't take it for another minute

[Pre-Chorus: Anthony Kiedis]
This town is made of many things
Just look at what the current brings
So high, it's only promising
This place was made on you

[Chorus: Anthony Kiedis with John Frusciante]
Tell me, baby, what's your story?
Where you come from and where you wanna go this time? Oh
Tell me, lover, are you lonely?
The thing we need is never all that hard to find, oh
Tell me, baby, what's your story?
Where do you come from and where you wanna go this time? Oh
You're so lovely, are you lonely?
Oh, giving up on the innocence you left behind

[Verse 2: Anthony Kiedis]
Some claim to have the fortitude
Too shrewd to blow the interlude
Sustaining pain to set a mood
Step out to be renewed
I'll move you like a baritone
Jungle Brothers on the microphone
Getting over with an undertone
It's time to turn to stone

[Bridge: Anthony Kiedis]
Chitty-chitty, baby, when your nose is in the nitty-gritty
Life could be a little sweet, but life could be a little shitty
What a pity, Boston and a Kansas City
Looking for a hundred, but you only ever found a fifty

[Pre-Chorus: Anthony Kiedis]
Three fingers in the honeycomb
You ring just like a xylophone
Devoted to the chromosome
The day that you left home

[Chorus: Anthony Kiedis with John Frusciante]
Tell me, baby, what's your story?
Where you come from and where you wanna go this time? Oh
Tell me, lover, are you lonely?
The thing we need is never all that hard to find, oh
Tell me, baby, what's your story?
Where you come from and where you wanna go this time? Oh
You're so lovely, are you lonely?
Oh, giving up on the innocence you left behind
(Behind!)

[Guitar Solo: John Frusciante]

[Chorus: Anthony Kiedis with John Frusciante]
Tell me, baby, what's your story?
Where you come from and where you wanna go this time? Oh
Tell me, lover, are you lonely?
The thing we need is never all that hard to find, oh
Tell me, baby, what's your story?
Where you come from and where you wanna go this time? Oh
You're so lovely, are you lonely?
Oh, giving up on the innocence you left behind

"
