,name,album,artist,release date,length,popularity,lyrics
316,Body On Me,Brass Knuckles,Nelly,2008-09-16,209706,46,"

[Chorus: Akon & Ashanti]
The way that you're walkin, the way that you're talkin' - talkin
You're the one I wanna spend this night with
Tryna get in them drawers and bang it out 'til the mornin' - the morning
(Ah) I can already tell you want it
Cause you're shakin' it all for me, givin it all to me
Rubbin' that body on me
Keep on shakin' it all for me, givin it all to me
Rubbin' that body on me

[Verse 1: Nelly]
(I'm lovin that, uh, uh)
Hey how you doing mama? I need to know your name
You givin me the eye-eye, I'm givin you the same
It just hit me right now, what we should do today
Go tell your friends bye-bye and let's go hop a plane
It's no mistaken, the attraction's ironic
I wanna make you someone more than just a bone in my closet
I wanna win that, type of relationship
Where you gon' wanna come hang when your man done tripped
You say you short this month and you're late on your rent
He took your car, what you mean? Hold this
Yea-yayyy, sing, woah
You see, lil' mama outta control, and I'm just sayin

[Chorus: Akon & Ashanti]
The way that you're walkin, the way that you're talkin' - talkin
You're the one I wanna spend this night with
Tryna get in them drawers and bang it out 'til the mornin' - the morning
(Ah) I can already tell you want it
Cause you're shakin it all for me, givin it all to me
Rubbin' that body on me
Keep on shakin it all for me, givin it all to me
Rubbin' that body on me

[Verse 2: Nelly]
(I'm lovin' that!)
Shorty movin' closer, and closer
And slower, and lower, yeah
I think she know she makin' me hard
Got every man in the building like, ""Oh my God""
She, slicker than lodi-dodi, she work her body body
When you done hurr at the party, meet me down there in the lobby
And I'll be waitin' on ya, ain't no debatin on ya
I got a seat for ya, we can let the top back and go
We don't have to stop girl, no
I got a lil' somethin I wanna show
Believe me, you're strong
Lil' mama please don't make me wait too long (Yea-yay)

[Chorus: Akon & Ashanti]
The way that you're walkin, the way that you're talkin' - talkin
You're the one I wanna spend this night with
Tryna get in them drawers and bang it out 'til the mornin' - the morning
(Ah) I can already tell you want it
Cause you're shakin' it all for me, givin it all to me
Rubbin' that body on me
Keep on shakin' it all for me, givin it all to me
Rubbin' that body on me

[Verse 3: Ashanti]
Now I see you're lookin' at my body, babe
And now you wanna come and put it on me
If I gave it to you could you promise me
That you could make it feel like it never did
Cause I see you (I see you) and you see me (You see me)
Now if I please you (I please you) could you please me
(You please me)
Now I ain't the one in no relationship
And I ain't tryna be the other chick
I know you want it

[Chorus: Akon & Ashanti]
The way that you're walkin, the way that you're talkin' - talkin
You're the one I wanna spend this night with
Tryna get in them drawers and bang it out 'til the mornin' - the morning
(Ah) I can already tell you want it
Cause you're shakin' it all for me, givin it all to me
Rubbin' that body on me
Keep on shakin' it all for me, givin it all to me
Rubbin' that body on me

"
317,Sweet Caroline - Single Version,Hotel Engel (Gold Edition inkl. Bonustrack),DJ Ötzi,2008,217280,55,"

Where it began, I can't begin to know when
But then I know it's growing strong
Oh, wasn't the spring, whooo
And spring became the summer
Who'd believe you'd come along

Hands, touching hands, reaching out
Touching me, touching you
Oh, sweet Caroline
Good times never seem so good
I've been inclined to believe it never would

And now I, I look at the night, whooo
And it don't seem so lonely
We fill it up with only two, oh
And when I hurt
Hurting runs off my shoulder
How can I hurt when holding you

Oh, one, touching one, reaching out
Touching me, touching you
Oh, sweet Caroline
Good times never seem so good
Oh I've been inclined to believe it never would

One, two, three sing!

Ohhh, sweet Caroline, good times never seem so good
Oh I've been inclined to believe it never would

Ohhh, sweet Caroline, good times never seem so good
Sweet Caroline

"
318,Granite,In Silico,Pendulum,2008-05-09,283466,46,"

[Verse 1]
You can hide your eyes, you can dim the lights, but they are watching
This is a new time with a different kind, they are the future
The only one
It's a final call for the setting sun when they get closer
And with a fall from grace thy will be done, the show is over
It's a new dawn
Just leave this place behind
I'll clear your bloodshot mind
They only wanted your life on demand
This is a better way

[Verse 2]
They were standing by, no time to hide, no meeting halfway
You were sucking life through the needle's eye, this is a new day
And they have won
We will surrender now or be outdone, left in the open
It's the cooling of the horizon, they are the future
The future
When all your fears combined
The manifest was refined
I know you really tried to understand
This is a new way
(It's a new dawn)
(It's a new dawn)
(It's the only one, the only one)

"
319,Human - Ferry Corsten Radio Remix,Human (Remixes),The Killers,2008-09-22,266906,23,"

I did my best to notice
When the call came down the line
Up to the platform of surrender
I was brought, but I was kind

And sometimes I get nervous
When I see an open door
Close your eyes, clear your heart
Cut the cord

Are we human or are we dancer?
My sign is vital, my hands are cold
And I'm on my knees looking for the answer
Are we human or are we dancer?

Pay my respects to grace and virtue
Send my condolences to good
Give my regards to soul and romance
They always did the best they could

And so long to devotion
You taught me everything I know
Wave goodbye, wish me well
You've gotta let me go

Are we human or are we dancer?
My sign is vital, my hands are cold
And I'm on my knees looking for the answer
Are we human or are we dancer?

Will your system be alright
When you dream of home tonight?
There is no message we're receiving
Let me know, is your heart still beating?

Are we human or are we dancer?
My sign is vital, my hands are cold
And I'm on my knees looking for the answer

You've gotta let me know
Are we human or are we dancer?
My sign is vital, my hands are cold
And I'm on my knees looking for the answer
Are we human or are we dancer?

Are we human or are we dancer?
Are we human or are we dancer?

"
320,Keep You Much Longer,Freedom,Akon,2008-01-01,260866,50,"

[Hook]
Wish I could keep you much longer
I know you gotta go cause you got things to do
Wish I could keep you much longer
Now you too busy for me girl, like I was to you

[Post-Hook]
Wish I could stop by and maybe say ""hi""
Wish I could just stop by and lay by your side
Wish I could just stop by and maybe say ""hi""
Wish I could just stop by and lay by your side

[Verse 1]
The tables have turned
And I've finally learned
That this is making up for every day I was gone
And that's why I'm concerned
But now it's confirmed
That you spread your wings and learned to fly but all alone

[Pre-Hook]
Darkness in the night, I'll find that light for you
As long as I got eyes, I'll have a sight for you
Long as I'm alive baby, I'd die for you, wanna be with you

[Hook]
Wish I could keep you much longer
I know you gotta go 'cause you got things to do
Wish I could keep you much longer
Now you too busy for me girl, like I was to you

[Post-Hook]
Wish I could stop by and maybe say ""Hi""
Wish I could just stop by and lay by your side
Wish I could just stop by and maybe say ""Hi""
Wish I could just stop by and lay by your side

[Verse 2]
You're always on my mind, while I'm racin'
While I'm paper chasin'
You were there when I said one day I'd get up out that basement
Playin' as my agent
For you there's no replacement
You will always be my girl, you can hold me on that statement

[Pre-Hook]
Darkness in the night, I'll find that light for you
As long as I got eyes, I'll have a sight for you
Long as I'm alive, baby, I'd die for you, wanna be with you

[Hook]
Wish I could keep you much longer
I know you gotta go 'cause you got things to do
Wish I could keep you much longer
Now you too busy for me girl, like I was to you

[Post-Hook]
Wish I could stop by and maybe say ""Hi""
Wish I could just stop by and lay by your side
Wish I could just stop by and maybe say ""Hi""
Wish I could just stop by and lay by your side

[Bridge: Akon]
Baby, I know you and how we do
Doing exactly what I taught you
Gotta get that money first before you
Come spend that precious time with your boo
And know I gotta just take it
Even though it's drivin' me crazy
Always want to see my girl make it (ooh, yeah)

[Hook]
Wish I could keep you much longer
I know you gotta go 'cause you got things to do
Wish I could keep you much longer (I wish, I wish I could keep you so much longer)
Now you too busy for me girl, like I was to you

[Post-Hook]
Wish I could stop by and maybe say ""Hi""
Wish I could just stop by and lay by your side
Wish I could just stop by and maybe say ""Hi""
Wish I could just stop by and lay by your side

[Hook]
Wish I could keep you much longer (Wish I could keep you, baby)
I know you gotta go 'cause you got things to do
Wish I could keep you much longer (Wish I could keep you, baby)
Now you too busy for me girl, like I was to you

[Post-Hook]
Wish I could stop by and maybe say ""Hi"" (I just wanna keep you longer...)
Wish I could just stop by and lay by your side
Wish I could just stop by and maybe say ""Hi"" (I just wanna keep you longer...)
Wish I could just stop by and lay by your side

[Outro]
I just wanna keep you longer...
I just wanna keep you longer...

"
321,Move For me,Strobelite Seduction,Kaskade,2008-06-03,237293,50,"

[Intro]
Another night out, another dancefloor
Another night out, another dancefloor
Another night out, another dancefloor
(Move for you)
Another night out, another dancefloor

[Verse 1]
Here we go, another night out
Waited all week just to get out
Where do we come from, do I know your name?
Doesn't really matter, in this life we're all the same

Move for me, I'll move for you
Move for me, I'll move for you
Move for me, I'll move for you
Move for me, I'll move for you

[Verse 2]
A DJ, a light show
Speakers putting up, as we go
This way and that way, getting past the name
Doesn't really matter, in this life we're all the same

Move for you, I'll move for you
Move for me, I'll move for you
Move for me, I'll move for you

[Outro]
Another night out, another dancefloor
Another night out, another dancefloor
Another night out, another dancefloor
(Move for me)
Another night out, another dancefloor
(Move for me)

Another night out, another dancefloor
(Move for me, I'll move for you)
Another night out, another dancefloor
(Move for me, I'll move for you)
Another night out, another dancefloor

"
322,Sensual Seduction,Sensual Seduction,Snoop Dogg,2007-01-01,245520,55,"

[Refrain]
I'm gonna take my time
She gon' get hers before I
I'm gonna take it slow
I'm not gonna rush the stroke

[Chorus]
So she can get a sensual seduction
So I can get a sensual seduction
So we can get a sensual seduction
Sensual seduction, whoa whoa

[Verse 1]
She might be with him but she's thinking 'bout me, me, me
We don't go to the mall, we don't go out to eat, eat, eat
All that we ever do is play in the sheets, sheets, sheets
Smoke us a cigarette, then go back to sleep, sleep, sleep
'Cause we done got a

[Chorus]
Sensual seduction
Sensual seduction, whoa whoa
Sensual seduction
Sensual seduction, whoa

[Refrain]
I'm gonna take my time
She gon' get hers before I
I'm gonna take it slow
I'm not gonna rush the stroke

[Verse 2]
If ya don't know by now, Doggy Dogg is a freak, freak, freak
I keep a bad bitch with me, seven days out the week, week, week
And all that we ever do is play in the sheets, sheets, sheets
Then smoke us a cigarette, and go back to sleep, sleep, sleep
'Cause we done got a

[Chorus]
Sensual seduction
Sensual seduction, whoa whoa
Sensual seduction
Sensual seduction, whoa

[Verse 3]
I was all in da club, havin' a drink, blowin' on a sweet
When I peeped this little freak out
I was all in the bar, wind drift up, Shawty Redd came on
Then she hit the floor, now
With a see through dress, long hair, light brown eyes
Lookin' like Miss Bo Peep
And a playa know if I take her home, with them real big hips
You so right I'm gon' beat
So I approached the chick with the real pretty face
Nice curves on her with a little bitty waist
I whispered in her ear, ""Lil' mama, what you drink?
I know that you're a freak but you know that I ain't gon' say shh""
See my game is outrageous
I got her to the crib and exchanged some love faces
But it was no need for me to rush to bust one
'Cause I wanted her to have an eruption

[Chorus]
Sensual seduction
Sensual seduction, whoa
Sensual seduction
Sensual seduction, whoa whoa

[Outro]
Sexual eruption
All the time, anytime
Sexual eruption

"
323,Permitame,Permitame,Tony Dize,2008-01-01,185013,67,"

[Letra de ""Permítame"" Ft. Yandel]

[Pre-Coro: Yandel]
Me preguntó como si no supiera nada (Oh, oh, oh; nada, nada)
Que cuál era mi nombre y temblaba (Oh, oh, oh)
Y yo le dije: ""Yandel"" (Oh, oh, oh)
Ella dijo: ""No puede ser
Para mí es un placer conocerte"" (Oh, oh, oh)
(Es un placer conocerte y ando con la melodía de la calle, Tony Dize)
Jajajajaja

[Coro: Tony Dize & Yandel]
Así se nos da
Y salimos a solas, permítame
Siente el ritmo, síguele excitándome
Yo te convenzo, matamos tiempo aquí, aquí, aquí (¡Suelta!)
Así se nos da (Oh, oh, oh)
Y salimos a solas, permítame (Oh, oh, oh)
Siente el ritmo, síguele excitándome (Ella lo sabe; oh, oh, oh)
Yo te convenzo, matamos tiempo aquí, aquí, aquí

[Verso 1: Tony Dize]
Relájate, no ha pasado nada y los nervios ahora te hacen reír
Creo que cuando me hablas no te quieres despedir
No me conformaré con mirarte na' má'
Revélate pa' llevarte a lo íntimo ya

[Coro: Yandel]
Así se nos da (Oh, oh, oh)
Y salimos, a solas, permítame (Oh, oh, oh)
Siente el ritmo, síguele excitándome (Oh, oh, oh)
Yo te convenzo, matamos tiempo aquí, aquí, aquí (Oh, oh, oh)

[Verso 2: Yandel]
(Esto es un proceso pero yo)
Te convenceré, te llevaré a un lugar donde no podrás escapar
A una esquina donde tengas que bailar
Tocar tu cuerpo no lo puedo evitar
Me quiere retar, lo acabo de detectar

[Pre-Coro: Yandel & Tony Dize]
Me preguntó como si no supiera nada (Nada, nada)
Que cuál era mi nombre y temblaba
Y yo le dije: ""Yandel""
Ella dijo: ""No puede ser
Para mí es un placer conocerte""
(Mi amor, disfruta el más mínimo momento)

[Coro: Tony Dize]
Así se nos da
Y salimos a solas, permítame
Siente el ritmo, síguele excitándome
Yo te convenzo, matamos tiempo aquí, aquí, aquí

[Outro: Yandel]
Jajajajaja (Oh, oh)
Sé que se les hace imposible hacer música como esta (Oh, oh)
De copiloto nada más y nada menos, Víctor ""El Nazi"" (Oh, oh)
Capitaneando la nave, Tainy  (Oh, oh)
El que a los dieciséis año' anda Mercede', más na' te digo (Oh, oh)
Marioso (Oh, oh)
""La melodía de la calle"", Tony Dize
Oye, las mentes de nosotros son superiores a las de ustedes

"
324,Propane Nightmares,In Silico,Pendulum,2008-05-09,313346,57,"

[Verse 1]
Something’s tearing me down
And I can’t help but feel it’s coming from you
She’s a gunshot bride, and her trigger cries
I just wonder what we’ve gotten ourselves into

[Hook]
In a trail of fire I know we will be free again
In the end we will be one
In a trail of fire I’ll burn before you bury me
Set your sights for the sun

[Bridge]
Mind is willing
Soul remains
This woman cannot be saved
From the trail into the fire
Mind is willing
Soul remains
This woman cannot be saved
From the trail into the fire
Anything to bring it on home
Bring it on home
Bring it on home
Bring it on home

[Link]
Flesh too weak to choke the self
Heal the wounds or crack the shell
Lift yourself from what’s below
Flesh too weak to choke the self
Heal the wounds or crack the shell
Lift yourself from what’s below
Raise the anchor, bring it on home
Bring it on home
Bring it on home
Bring it on home

[Hook]
In a trail of fire I know we will be free again
In the end we will be one
In a trail of fire I’ll burn before you bury me
Set your sights for the sun

Bring it on home

"
325,I Remember,Strobelite Seduction,Kaskade,2008-06-03,283040,51,"

Feeling the past moving in
Letting a new day begin
Hold to the time that you know
You don't have to move on to let go

Add to the memory you keep
Remember when you fall asleep
Hold to the love that you know
You don't have to give up to let go

Remember turning on the night
And moving through the morning light
Remember how it was with you
Remember how you pulled me through

I remember, I remember
I remember, I remember
I remember, I remember
I remember, I remember

Feeling the past moving in
Letting a new day begin
Hold to the time that you know
You don't have to move on to let go

Add to the memory you keep
Remember when you fall asleep
Hold to the love that you know
You don't have to give up to let go

Remember how it was with you
Remember how it was with you
I remember

Feeling the past moving in
Letting a new day begin
Hold to the time that you know
You don't have to move on to let go

Add to the memory you keep
Remember when you fall asleep
Hold to the love that you know
You don't have to give up to let go

Remember turning on the night
And moving through the morning light
Remember how it was with you
Remember how you pulled me through

I remember, I remember
I remember, I remember
I remember, I remember
I remember, I remember

"
326,Showdown,In Silico,Pendulum,2008-05-09,327706,44,"

Well, it's been such a long time coming
I thought you'd understand
That I'm so far ahead of the lines
You've been drawing in the sand

'Cause it's simple
You were wrong
You must have known that we did not belong

I know you thought I sold my soul
But you never told me to my face
I just had to leave you cold
And blow this shit away

(Here we go again)

"
327,Just Dance,The Fame,Lady Gaga,2008-01-01,241933,75,"

[Intro: Lady Gaga & Akon]
(Truth!)
RedOne
Konvict
Gaga (Oh-oh, eh)

[Verse 1: Lady Gaga & Akon]
I've had a little bit too much, much (Oh, oh, oh-oh)
All of the people start to rush (Start to rush by)
A dizzy twister dance, can't find my drink or man
Where are my keys? I lost my phone, phone (Oh, oh, oh-oh)

[Pre-Chorus: Lady Gaga]
What's goin' on, on the floor?
I love this record, baby, but I can't see straight anymore
Keep it cool, what's the name of this club?
I can't remember, but it's alright, a-alright

[Chorus: Lady Gaga]
Just dance
Gonna be okay, da-da-doo-doot-n
Just dance
Spin that record, babe, da-da-doo-doot-n
Just dance
Gonna be okay
Da-da-da-dance, dance, dance
Just, j-j-just dance

[Verse 2: Lady Gaga & Akon]
Wish I could shut my playboy mouth (Oh, oh, oh-oh)
How'd I turn my shirt inside out? (Inside out, right)
Control your poison, babe, roses have thorns, they say
And we're all gettin' hosed tonight (Oh, oh, oh-oh)

[Pre-Chorus: Lady Gaga]
What's goin' on, on the floor?
I love this record, baby, but I can't see straight anymore
Keep it cool, what's the name of this club?
I can't remember, but it's alright, a-alright

[Chorus: Lady Gaga]
Just dance
Gonna be okay, da-da-doo-doot-n
Just dance
Spin that record, babe, da-da-doo-doot-n
Just dance
Gonna be okay
Da-da-da-dance, dance, dance
Just, j-j-just

[Verse 3: Colby O'Donis]
When I come through on the dance floor, checking out that catalogue (Hey)
Can't believe my eyes, so many women without a flaw
And I ain't gon' give it up, steady, tryna pick it up like a call
I'mma hit it, I'mma beat it up, latch onto it until tomorrow, yeah
Shorty, I can see that you got so much energy
The way you twirlin' up them hips 'round and 'round
And there is no reason at all why you can't leave here with me
In the meantime, stay, let me watch you break it down and

[Chorus: Lady Gaga & Akon]
Dance
Gonna be okay, da-da-doo-doot-n (Oh)
Just dance (Ooh yeah)
Spin that record, babe, da-da-doo-doot-n
Just dance (Ooh yeah)
Gonna be okay, da-da-doo-doot-n (Ooh yeah)
Just dance (Ooh yeah)
Spin that record, babe, da-da-doo-doot-n
Just dance (Oh)
Gonna be okay, da-da-da-dance (Gonna be okay)
Dance, dance (Yeah)
Just, j-j-just dance (Oh)

[Interlude: Akon]
Incredible
Amazing
Music
Woo!
Let's go!

[Bridge: Lady Gaga & Akon]
Half psychotic, sick, hypnotic, got my blueprint, it's symphonic
Half psychotic, sick, hypnotic, got my blueprint, electronic
Half psychotic, sick, hypnotic, got my blueprint, it's symphonic
Half psychotic, sick, hypnotic, got my blueprint, electronic
Go, use your muscle, carve it out, work it, hustle
(I got it, just stay close enough to get it on)
Don't slow, drive it, clean it, Lysol, bleed it
Spend the last dough (I got it) in your pock-o (I got it)

[Chorus: Lady Gaga]
Just dance
Gonna be okay, da-da-doo-doot-n
Just dance
Spin that record, babe, da-da-doo-doot-n
Just dance (Baby)
Gonna be okay, da-da-doo-doot-n
Just dance
Spin that record, babe, da-da-doo-doot-n (Oh, baby, yeah)
Just dance
Gonna be okay (Spin that record, baby, yeah)
Da-da-da-dance, dance, dance
Just, j-j-just dance

"
328,Right Round,R.O.O.T.S. (Route of Overcoming the Struggle),Flo Rida,2009-03-30,204640,73,"

[Intro: Flo Rida & Kesha]
You spin my head right round, right round
When you go down, when you go down, down
You spin my head right round, right round
When you go down, when you go down, down

[Verse 1: Flo Rida]
Hey, walk out of the house with my swagger
Hop in, there we go, I got places to go
People to see, time is precious
I look at my Cartier, outta control
Just like my mind where I'm goin'
No women, no shorties, no nothin' but clothes
No stoppin' now, my Pirellis on roll
I like my jewelry that's always on gold
I know the storm is comin'
My pockets keep tellin' me it's gonna shower
Call up my homies
It’s on and poppin tonight cause it’s meant to be ours
We keep a fadeaway shot
Cause we be ballin', it's platinum Patron that be ours
Lil mama, I owe you just like the flowers
Girl, you the truth with all of that goody power, 'cause

[Chrous: Flo Rida & Kesha]
You spin my head right round, right round
When you go down, when you go down, down
You spin my head right round, right round
When you go down, when you go down, down

[Post-Chorus: Flo Rida]
From the top of the pole I watch her go down
She got me throwing my money around
Ain't nothing more beautiful to be found (It's going down, down)
From the top of the pole I watch her go down
She got me throwing my money around
Ain't nothing more beautiful to be found
(it's going down, down)

[Verse 2: Flo Rida]
Heeeey! Shawty must know I'm the man
My money love her like a number one fan
Don't open my mouth, let her talk to my bands
My Benjamin Frank-a-lins
A couple of grands, I got rubberbands
My paper planes making her dance
Get dirty all night, that's part of my plan
We building castles that's made out of sand
She's amazing, her fire blazing, hotter than cajun
Girl won't you move a lil' closer?
Time to get paid, it's maximum wage
That body belongs on a poster
I'm in a daze, that bottom is waving at me, like dammit I know ya
Doing a show like a gun out of holster
Tell me whatever then I'll be your chauffeur ('Cause)

[Chorus: Flo Rida & Kesha]
You spin my head right round, right round
When you go down, when you go down, down
You spin my head right round, right round
When you go down, when you go down, down

[Post-Chorus: Flo Rida]
From the top of the pole I watch her go down
She got me throwing my money around
Ain't nothing more beautiful to be found
It's going down, down
From the top of the pole I watch her go down
She got me throwing my money around
Ain't nothing more beautiful to be found
It's going down, down

[Bridge: Flo Rida]
Yeah! I'm spending my money
I'm outta control
Somebody help me
She's taking my bank roll
But I'm king of the club
And I'm wearing the crown
Popping these bottles, touching these models
Watching they asses go
Down, down, down

[Chorus: Flo Rida & Kesha]
You spin my head right round, right round
When you go down, when you go down, down
You spin my head right round, right round
When you go down, when you go down, down
You spin my head right round, right round
When you go down, when you go down, down
You spin my head right round, right round
When you go down, when you go down, down

"
329,Evacuate The Dancefloor,Evacuate The Dancefloor,Cascada,2009-01-01,207200,62,"

[Verse 1: Natalie Horler]
(Oh) Turn up the music, let's get out on the floor
I like to move it, come and give me some more
Watch me getting physical, out of control (Ah-ah)
There's people watching me (Ah-ah), I never miss a beat

[Pre-Chorus: Natalie Horler]
Steal the night, kill the lights, feel it under your skin
Time is right, keep it tight 'cause it's pulling you in
Wrap it up, you can't stop 'cause it feels like an overdose
(Feels like an overdose, like an overdose)

[Chorus: Natalie Horler]
Oh, oh, evacuate the dance floor
Oh, oh, I'm infected by the sound
Oh, oh, stop, this beat is killing me
Hey Dr. DJ, let the music take me underground
(Everybody in the club)
Oh, oh, evacuate the dance floor
Oh, oh, I'm infected by the sound
(Everybody in the club)
Oh, oh, stop, this beat is killing me
Hey Dr. DJ, come burn this place right down to the ground

[Verse 2: Natalie Horler]
(Oh) My body's aching, system overload (Overload)
Temperature's rising, I'm about to explode
Watch me, I'm intoxicated, take in the show (Ah-ah)
It's got me hypnotized (Ah-ah), everybody step aside

[Pre-Chorus: Natalie Horler]
Steal the night, kill the lights, feel it under your skin
Time is right, keep it tight 'cause it's pulling you in
Wrap it up, you can't stop 'cause it feels like an overdose
(Feels like an overdose, like an overdose)

[Chorus: Natalie Horler]
Oh, oh, evacuate the dance floor
Oh, oh, I'm infected by the sound
Oh, oh, stop, this beat is killing me
Hey Dr. DJ, let the music take me underground
(Everybody in the club)
Oh, oh, evacuate the dance floor
Oh, oh, I'm infected by the sound
(Everybody in the club)
Oh, oh, stop, this beat is killing me
Hey Dr. DJ, come burn this place right down to the ground

[Post-Chorus: Carlprit]
Come on and evacuate, feel the club is heating up
Move on and accelerate, push it to the top
Come on and evacuate, feel the club is heating up
Move on and accelerate, you don't have to be afraid

[Bridge: Carlprit]
Now guess who's back on a brand new track
That got everybody in the club goin' mad?
So everybody in the back
Get your back up off the wall and just shake that thang
Go crazy, yo, lady, yo, baby
Let me see you wreck that thang
Now drop it down low, low
Let me see you take it to the dance floor, yo

[Chorus: Natalie Horler]
(Everybody in the club)
Evacuate the dance floor
(Everybody in the club)
I'm infected by the sound
(Everybody in the club)
Stop, this beat is killing me
Hey Dr. DJ, let the music take me underground
Oh, oh, evacuate the dance floor
Oh, oh, I'm infected by the sound
Oh, oh, stop, this beat is killing me
Hey Dr. DJ, let the music take me underground
(Everybody in the club)
Oh, oh, evacuate the dance floor
Oh, oh, I'm infected by the sound
(Everybody in the club)
Oh, oh, stop, this beat is killing me
Hey Dr. DJ, come burn this place right down to the ground

"
330,Hotel Room Service,Hotel Room Service,Pitbull,2009-06-11,238506,63,"

[Intro]
DJ
I want everybody to stop what they doin'
Now if you know you're with somebody
That you're gonna take the hotel room tonight
Make some noise
Meet me at the hotel room
Meet me at the hotel room
Meet me at the hotel room
Meet me at the hotel room

[Chorus]
Forget about your boyfriend
And meet me at the hotel room
You can bring your girlfriends
And meet me at the hotel room
Forget about your boyfriend
And meet me at the hotel room
You can bring your girlfriends
And meet me at the hotel room

[Post-Chorus]
We at the hotel, motel, Holiday Inn
We at the hotel, motel, Holiday Inn
We at the hotel, motel, Holiday Inn
We at the hotel, motel, Holiday Inn

[Verse 1]
She like that freaky stuff
Two in the ""o"", and one in the eye
That kinky stuff, you nasty
But I like your type
And like T.I., it's whatever you like
Bring your girls, just whatever the night
Your man just left, I'm the plumber tonight
I'll check yo pipes, oh, you the healthy type
Well, here goes some egg whites

[Pre-Chorus]
Now gimme that sweet
That nasty, that Gucci stuff
Let me tell you what we gon' do
Two plus two, I'm gon' undress you
Then we're gonna go three and three
You gon' undress me
Then we're gonna go four and four
We gon' freak some more, but first

[Chorus]
Forget about your boyfriend
And meet me at the hotel room
You can bring your girlfriends
And meet me at the hotel room
Forget about your boyfriend
And meet me at the hotel room
You can bring your girlfriends
And meet me at the hotel room

[Post-Chorus]
We at the hotel, motel, Holiday Inn
We at the hotel, motel, Holiday Inn
We at the hotel, motel, Holiday Inn
We at the hotel, motel, Holiday Inn

[Verse 2]
Afterparty in hotel lobby
Then we off to the room, like vroom
Put them fingers in you mouth, or open up you blouse
And pull that g-string down south
Ooh, okay shawty, one's company
Two's a crowd, and three's a party
Your girl ain't with it, I got somebody
And by nature, she's naughty

[Pre-Chorus]
Now gimme that sweet
That nasty, that Gucci stuff
Let me tell you what we gon' do
Two plus two, I'm gon' undress you
Then we're gonna go three and three
You gon' undress me
Then we're gonna go four and four
We gon' freak some more, but first

[Chorus]
Forget about your boyfriend
And meet me at the hotel room
You can bring your girlfriends
And meet me at the hotel room
Forget about your boyfriend
And meet me at the hotel room
You can bring your girlfriends
And meet me at the hotel room

[Post-Chorus]
We at the hotel, motel, Holiday Inn
We at the hotel, motel, Holiday Inn
We at the hotel, motel, Holiday Inn
We at the hotel, motel, Holiday Inn

[Outro]
Mujeres (Ay-oh-ay-oh-ay)
Jenny, oye que bola
Mujeres (Ay-oh-ay-oh-ay)
Yamile, oye que bola
Mujeres (Ay-oh-ay-oh-ay)
Roslin, oye que bola
Mujeres (Ay-oh-ay-oh-ay)
Zulema, oye que bola
Mujeres (Ay-oh-ay-oh-ay)
Cristina, oye que bola
Mujeres (Ay-oh-ay-oh-ay)
Carolina, oye que bola
Mujeres (Ay-oh-ay-oh-ay)
Sofia, oye que bola
Mujeres (Ay-oh-ay-oh-ay)
Estefany, oye que bola
Dale, dale, dale...

"
331,Break Your Heart,The Rokstarr Hits Collection,Taio Cruz,2010-01-01,201546,74,"

[Intro]
Whoa, oh
Whoa, oh
Whoa, oh
Whoa, oh

[Verse 1]
Now listen to me, baby
Before I love and leave you
They call me heartbreaker
I don't wanna deceive you

[Pre-Chorus]
If you fall for me
I'm not easy to please
I might tear you apart
Told you from the start, baby, from the start

[Chorus]
I'm only gonna break break your break break your heart
I'm only gonna break break your break break your heart
I'm only gonna break break your break break your heart
I'm only gonna break break your break break your heart

[Verse 2]
There's no point trying to hide it
No point trying to evade it
I know I got a problem
Problem with misbehavin'

[Pre-Chorus]
If you fall for me
I'm not easy to please
I might tear you apart
Told you from the start, baby, from the start

[Chorus]
I'm only gonna break break your break break your heart
I'm only gonna break break your break break your heart
I'm only gonna break break your break break your heart
I'm only gonna break break your break break your heart

[Post-Chorus]
Whoa, oh
Whoa, oh
Whoa, oh
Whoa, oh
Whoa, oh

[Bridge]
And I know karma's gonna get me back for being so cold
Like a big bad wolf, I'm born to be bad and bad to the bone
If you fall for me, I'm only gonna tear you apart
Told you from the start

[Chorus]
I'm only gonna break break your break break your heart
I'm only gonna break break your break break your heart
I'm only gonna break break your break break your heart
I'm only gonna break break your break break your heart
I'm only gonna break break your break break your heart
I'm only gonna break break your break break your heart
I'm only gonna break break your break break your heart
I'm only gonna break break your break break your heart

[Outro]
Whoa, oh
Whoa, oh
Whoa, oh
Whoa, oh

"
